"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"100","anakin","[152,151,144,136,55,56,54,52,39,104,86,88,59,58,38]","[855,853,849,869,874,792,741,405,416,388,389,391,385,344,351,234,248,249,223,224,665,640,647,496,478,485,469,75,58,114,179,168]"
"101","afraid","[144,55,56,52,58,38]","[799,800,789,406,417,336,257,469,61]"
"102","glad","[52,107,38]","[327,325,697,63,85]"
"103","grown","[39,52,90,81,77,38]","[236,235,248,224,226,656,634,553,65,66]"
"104","tatooine","[52,38]","[290,67]"
"105","investigation","[39,112,38]","[213,710,71,78]"
"106","find","[141,56,53,52,39,90,77,38]","[762,423,366,312,213,662,659,570,446,440,72,78,125,163]"
"107","place","[142,55,52,59,56,38]","[768,394,277,262,490,429,79]"
"108","bring","[152,52,112,58,38]","[878,333,703,466,93]"
"109","captain","[152,52,38]","[852,244,95]"
"110","watching","[38]","[98]"
"111","artoo","[146,148,142,54,52,86,38]","[822,828,769,386,259,637,100]"
"112","room","[39,38]","[187,104]"
"113","dreams","[52,38]","[285,290,112]"
"114","lost","[38,56,53]","[162,158,165,123,440,358]"
"115","speeder","[38,91,151]","[125,664,850]"
"116","cockpit","[38]","[125]"
"117","wait","[142,135,137,52,77,38]","[771,721,722,737,749,324,287,614,133]"
"118","close","[77,59,38]","[601,486,138]"
"119","make","[152,144,135,137,39,107,77,62,61,59,57,38]","[863,783,781,737,749,201,698,594,549,529,542,506,492,453,151]"
"120","worked","[144,56,39,38]","[786,410,214,153]"
"121","deeply","[145,57,38]","[804,457,166]"
"122","love","[145,141,52,107,59,57,39]","[803,802,804,805,759,281,282,283,288,699,494,449,182]"
"123","listen","[59,39]","[489,490,183]"
"124","military","[39]","[214]"
"125","manages","[39]","[225]"
"126","move","[152,52,39,56]","[853,338,334,227,429]"
"127","windu","[147,149,136,137,39]","[823,825,833,746,750,227]"
"128","powers","[152,141,135,137,39]","[857,867,755,760,717,718,722,749,240]"
"129","laughing","[56,52,39]","[417,311,318,240]"
"130","dorme","[52]","[244]"
"131","padme","[146,150,135,55,56,53,52,106,104,91,88,86,77,59]","[813,843,731,734,395,400,409,383,251,690,676,663,650,640,581,489]"
"132","suddenly","[52]","[257]"
"133","droids","[147,148,135,52,112,107,106,77]","[827,829,720,310,311,312,270,703,701,678,556,614]"
"134","forward","[52,77]","[277,611]"
"135","things","[146,148,144,52,59]","[814,828,784,325,319,280,494]"
"136","people","[144,52,104,91,62]","[781,351,323,324,281,676,663,526,527]"
"137","kamino","[61,52,53]","[502,311,309,308,366,367]"
"138","part","[52,112,61]","[351,311,322,704,505]"
"139","leave","[152,52,104]","[852,353,317,676]"
"140","city","[52,59]","[319,498]"
"141","sound","[52]","[320]"
"142","high","[152,52]","[862,322]"
"143","office","[141,52]","[759,323,322]"
"144","hand","[77,112,52,135]","[544,707,327,731]"
"145","formation","[52]","[332]"
"146","turn","[143,144,52,59]","[776,789,334,486]"
"147","trade","[144,52,112,107]","[786,337,334,702,701]"
"148","federation","[144,52,107,112]","[786,339,337,334,701,702]"
"149","told","[56,52,77]","[411,340,353,606,582]"
"150","face","[53]","[356]"
"151","lightsaber","[53,107]","[363,700]"
"152","movement","[56,53,77]","[410,363,562]"
"153","planet","[146,53,57,56]","[822,366,375,450,439,446,445,440,432]"
"154","street","[53]","[370]"
"155","head","[53]","[377]"
"156","sola","[55,56,54]","[399,416,414,388]"
"157","full","[112,61,56]","[703,509,432]"
"158","sees","[56]","[434]"
"159","area","[56]","[441]"
"160","moves","[57]","[455]"
"161","smart","[62]","[522]"
"162","starts","[77]","[546]"
"163","lives","[77,149,145]","[546,834,804,803]"
"164","night","[77]","[578]"
"165","door","[77]","[601]"
"166","yelling","[77]","[615]"
"167","miss","[135,106,104,86]","[731,690,676,640]"
"168","hands","[88]","[648]"
"169","expression","[106]","[684]"
"170","building","[112]","[702]"
"171","empty","[142]","[770]"
"172","palpatine","[144]","[784]"
"173","hard","[144]","[789]"
"174","arena","[146,144]","[809,798]"
"175","land","[151]","[846]"
"176","stand","[152]","[852]"
