"DIALOGUE ID","START TIME","END TIME"
"1","00:03:13","00:03:22"
"2","00:03:20","00:03:22"
"3","00:03:44","00:03:47"
"4","00:03:44","00:03:47"
"5","00:04:03","00:04:07"
"6","00:04:03","00:04:07"
"7","00:04:03","00:04:15"
"8","00:04:12","00:04:48"
"9","00:04:46","00:04:52"
"10","00:04:49","00:04:52"
"11","00:04:49","00:04:59"
"12","00:04:56","00:04:59"
"13","00:04:56","00:04:59"
"14","00:04:56","00:04:59"
"15","00:04:56","00:04:59"
"16","00:04:56","00:05:05"
"17","00:05:00","00:05:05"
"18","00:05:00","00:05:23"
"19","00:05:21","00:05:23"
"20","00:05:34","00:05:37"
"21","00:05:34","00:05:37"
"22","00:05:34","00:05:37"
"23","00:05:34","00:05:37"
"24","00:05:34","00:05:37"
"25","00:05:34","00:05:37"
"26","00:05:34","00:05:37"
"27","00:05:34","00:05:37"
"28","00:17:23","00:17:26"
"29","00:17:23","00:17:26"
"30","00:17:23","00:17:26"
"31","00:17:23","00:17:26"
"32","00:17:23","00:17:26"
"33","00:17:23","00:17:26"
"34","00:17:23","00:17:26"
"35","00:17:23","00:17:26"
"36","00:17:23","00:28:18"
"37","00:28:15","00:28:18"
"38","00:28:15","00:28:18"
"39","00:28:15","00:28:18"
"40","00:28:15","00:28:18"
"41","00:28:15","00:28:18"
"42","00:28:15","00:28:18"
"43","00:28:15","00:28:18"
"44","00:28:15","00:28:18"
"45","00:28:15","00:28:18"
"46","00:28:15","00:28:18"
"47","00:28:15","00:28:18"
"48","00:28:15","00:28:18"
"49","00:28:15","00:28:18"
"50","00:28:15","00:28:18"
"51","00:28:15","00:28:18"
"52","00:28:15","00:28:18"
"53","00:28:15","00:28:18"
"54","00:28:15","00:28:18"
"55","00:28:15","00:28:18"
"56","00:28:15","00:28:18"
"57","00:28:15","00:28:18"
"58","00:28:15","00:28:18"
"59","00:28:15","00:28:18"
"60","00:28:15","00:28:18"
"61","00:28:15","00:28:18"
"62","00:28:15","00:28:18"
"63","00:28:15","00:28:18"
"64","00:28:15","00:28:18"
"65","00:28:15","00:28:18"
"66","00:28:15","00:28:18"
"67","00:28:15","00:28:18"
"68","00:28:15","00:28:18"
