"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"114","fighters","[125,100,124,96,80]","[552,480,549,454,412]"
"115","figure","[70]","[319]"
"116","find","[14,69,89,49,19,3,58]","[84,314,428,193,111,9,256]"
"117","fire","[77,75]","[391,388]"
"118","fleet","[43,90,52,97,56,51,77,89,56,89,38,113,131,49,74]","[161,439,234,460,249,219,399,432,250,436,154,502,565,206,356]"
"119","follow","[60,131,124]","[268,565,549]"
"120","fool","[13,89,13]","[63,436,64]"
"121","force","[48,93,49,19,48,49,37,49,75,17,68,74,26,64,46,77,48]","[187,448,214,110,174,192,146,196,375,98,306,358,124,281,167,406,188]"
"122","forest","[58]","[263]"
"123","forward","[126,126,89]","[554,555,426]"
"124","found","[48,58]","[188,253]"
"125","free","[14,60]","[84,268]"
"126","freeze","[66,98,38,90,115,78,75,52,74]","[298,468,154,442,509,408,384,235,358]"
"127","friend","[75,17,77,73,60,13,37,77,86,49,70]","[388,98,401,349,268,63,146,399,422,210,330]"
"128","furry","[82]","[419]"
"129","general","[48,46,77,49,51,60]","[188,164,393,204,229,268]"
"130","generator","[124,74,51,65,89]","[547,357,224,287,436]"
"131","gently","[16]","[95]"
"132","gift","[6,6]","[26,28]"
"133","gon","[48,49,52]","[188,210,235]"
"134","good","[7,9,19,13,49,74,13,80,13,70,63,19,121,98,77,49,43,8,78,51,58,70,64,52,116,116,48,5,58,49,49,6,48,113,75,70,117,49,77,38,82,37,68,68,89,77,52,116,68,75]","[34,43,109,79,197,358,74,413,63,321,277,108,535,467,392,196,162,42,408,221,257,318,281,237,515,519,188,19,261,192,198,26,171,503,384,330,525,195,402,153,415,146,306,311,426,398,235,522,308,382]"
"135","grab","[16]","[94]"
"136","great","[14,89,21,19,73,58,43,51,49,70,23,63]","[84,428,118,108,349,257,162,228,196,318,122,275]"
"137","group","[75,123,89,96]","[369,540,430,452]"
"138","guards","[89,82]","[426,415]"
"139","solo","[13,6,13,13,13,16,77,73,58,13,48,80,64]","[74,30,63,76,65,93,393,349,257,77,188,413,281]"
"139","han","[6,13,13,13,13,64,80,77,13,48,16,58,73]","[30,65,63,74,76,281,413,393,77,188,93,257,349]"
"140","head","[70,124]","[326,549]"
"141","hey","[51,58,13,73,60,51,68,49]","[220,257,63,346,268,229,308,198]"
"142","hide","[121,121]","[530,533]"
"143","hold","[59,34,75,10,51,102,8,16,68,34]","[266,138,389,59,219,482,42,95,311,139]"
"144","hope","[131,3,75,49,69]","[565,16,373,206,314]"
"145","hurry","[73,64,77]","[349,281,393]"
"146","hutt","[5,6,4,19,6,23]","[22,28,18,108,26,122]"
"147","idea","[78,70,58,75]","[408,330,257,384]"
"148","imperial","[51,51]","[224,219]"
"149","jabba","[6,14,13,6,23,19,26,13,4,7,13,10,19,10,15,10,6,15,10,6]","[29,84,74,30,122,113,124,76,18,37,63,57,108,60,87,58,28,86,59,26]"
"150","jedi","[21,64,121,97,89,6,26,16,20,13,49,16,48,16,13,75,73,43,49,89,13,7]","[118,281,536,460,430,28,124,96,115,76,214,92,177,93,63,375,349,162,196,428,65,37]"
"151","jump","[37,80]","[148,413]"
"152","kill","[43,70,80]","[162,326,413]"
"153","knew","[43,46,64,63]","[161,164,281,277]"
"154","lack","[89]","[436]"
"155","lando","[16,34,38,34,34,20,4]","[95,132,157,130,140,117,17]"
"156","late","[13,70,90]","[63,326,438]"
"157","leader","[131,92,49,92,108,77,92,90,117,97,100,96,75,130,124]","[565,445,212,444,487,392,446,438,524,460,478,457,375,564,550]"
"158","learn","[10,14]","[57,84]"
"159","leave","[75,9,94,73,128,10,128,128,51,89,64,69,38,77,97,59]","[379,50,450,349,559,57,561,558,219,426,281,313,155,392,460,267]"
"160","leia","[69,73,75,82,63,19,65,115,75,75,49,13]","[314,339,360,417,277,106,283,507,376,375,211,71]"
"161","lets","[19,58,5,38,54,70,115,54,66,37,98]","[112,262,19,160,243,319,508,244,301,150,466]"
"162","life","[38]","[158]"
"163","light","[20]","[114]"
"164","lightsaber","[89,70,77]","[429,319,398]"
"165","long","[49,19,112,58,64,77,70]","[212,109,498,257,281,398,321]"
"166","love","[97,78]","[460,408]"
"167","lower","[80]","[412]"
"168","luke","[73,43,49,46,75,16,49,69,17,65,68,16,21,97,73,65,82,70,14,6,51,64,75,7,128,17,75,8,121,37,128,5,75,13,49,58,94,73,75,48]","[347,162,210,164,367,96,214,312,98,289,311,92,120,460,345,283,416,328,83,26,231,281,374,37,556,100,359,42,530,146,560,19,379,63,193,259,450,349,385,188]"
"169","magic","[62,60]","[272,268]"
"170","main","[73,123,78,9]","[339,539,408,50]"
"171","master","[73,73,16,14,64,15,46,52,15,77,48,6,68,13,9,8,56,10,49,65,21,70,54,48,70,49,56,52,15,62,68,69,5,6,63,58,6,77,73,70,89,13,17]","[345,347,96,84,281,91,166,235,88,406,173,30,309,75,49,42,252,57,206,289,120,328,248,178,318,210,251,234,90,272,307,312,19,26,277,262,28,402,349,326,426,63,98]"
"172","means","[38,52]","[159,235]"
"173","message","[6]","[26]"
"174","mind","[49]","[196]"
"175","moment","[74,75]","[356,382]"
"176","moon","[68,75,51,77,89,64,113,48,48,58,51]","[310,368,224,399,436,281,502,181,188,263,220]"
"177","morning","[6]","[26]"
"178","mother","[75,75,49]","[360,366,212]"
"179","move","[73,54,78,34,64,90,98,49,16,34,97,122,75,131,16,51,26,112,75,115,98,89,77]","[349,243,408,142,279,438,463,204,95,140,460,538,382,565,92,229,124,497,384,511,468,430,398]"
"180","night","[48]","[174]"
"181","obi-wan","[34,78,70,64]","[144,408,318,281]"
"182","open","[118]","[527]"
"183","orbiting","[48]","[181]"
"184","party","[51]","[220]"
"185","pass","[26,14]","[124,84]"
"186","past","[49]","[204]"
"187","pilot","[49,51]","[196,216]"
"188","place","[21,4,89,121,19,64,75,5]","[120,17,428,535,110,281,379,19]"
"189","platform","[78]","[408]"
"190","pleasure","[14]","[84]"
"191","point","[37]","[146]"
"192","position","[80,75,16,26,100]","[412,388,92,124,481]"
"193","possibly","[17,6,62]","[98,30,272]"
"194","power","[124,75,75,80,70,116,124,89,130,64,49,77]","[543,375,374,413,318,522,547,436,563,281,212,402]"
"195","presence","[64]","[281]"
"196","princess","[64,73]","[281,346]"
"197","promise","[52,17,48]","[235,98,188]"
"198","pull","[48,75,16,75]","[188,388,95,368]"
"199","put","[3,16,63]","[16,92,276]"
"200","quickly","[63,16,73]","[277,95,349]"
"201","rancor","[17]","[98]"
"202","reach","[58,19]","[257,108]"
"203","rebel","[90,68,118,56,89,77,89]","[442,306,526,250,436,390,432]"
"204","rest","[19,38,48,48,21]","[110,158,179,172,120]"
"205","runs","[90,64,48]","[438,281,188]"
"205","run","[64,90,48]","[281,438,188]"
"206","sanctuary","[68,89]","[310,436]"
"207","sand","[38]","[152]"
"208","sarlacc","[14,64,19,23]","[84,281,110,122]"
"209","save","[86,68,49,128,94,121,75]","[422,308,203,559,450,532,382]"
"210","scouts","[74]","[357]"
"211","search","[70,68,69]","[326,311,314]"
"212","seek","[17]","[98]"
"213","send","[82]","[416]"
"214","shield","[126,48,48,89,109,51,51,123,51,1,58,74,64,94,52,65,1,73,94,89,68,60]","[553,187,188,437,491,229,220,539,224,1,254,357,281,450,235,287,2,349,449,436,306,268]"
"215","ship","[49,48]","[210,188]"
"216","shuttle","[48]","[188]"
"217","side","[37,124,113,80,89,75,121,77,17,78,70,78,89,77,89,86,121,116,121,26,68,73,89,121,56,46,49,49,48,49]","[146,543,503,413,428,382,532,405,98,411,318,408,436,402,426,422,535,522,533,124,308,349,430,536,249,167,204,192,187,198]"
"218","sir","[52,135]","[235,566]"
"219","sister","[86,43,64,89,94]","[422,162,281,426,450]"
"220","skills","[70,89]","[318,436]"
"221","small","[51,68]","[224,306]"
"222","smuggler","[13]","[63]"
"223","sort","[58]","[262]"
"224","space","[124]","[548]"
"225","speak","[13]","[63]"
"226","stand","[80,98,115,135,74,70,78,1,13]","[414,470,514,566,358,330,408,2,75]"
"227","star","[48,46,112,48,131,48,51,17,89,77,100,112,77,97,48,125,108,123,112,64,51]","[181,164,498,185,565,180,220,98,430,398,480,497,391,460,174,552,487,539,499,281,219]"
"228","station","[4]","[18]"
"229","stay","[74,63,90,73,86,49,78,115,124,51,86,56]","[356,273,441,346,422,206,408,514,548,220,423,249]"
"230","strike","[75,48,77]","[382,188,402]"
"231","strong","[19,17,68,48,86]","[110,98,306,185,422]"
"232","terribly","[14]","[84]"
"233","thing","[48,110,66,70,38]","[177,496,297,322,154]"
"234","thought","[14,51,70,43]","[84,229,318,162]"
"235","threepio","[73,24,73,73]","[351,123,344,342]"
"236","time","[13,89,90,80,70,46,75,51,49,10,77,98,109,125,62]","[66,426,438,413,330,167,375,218,194,57,393,473,491,552,272]"
"237","told","[51]","[220]"
"238","training","[19,26]","[110,124]"
"239","trap","[73,75]","[349,375]"
"240","turn","[70,75,17,46,68,68,121,89,121,89]","[326,382,98,167,306,308,536,426,533,428]"
"241","turned","[89,73]","[436,349]"
"242","underestimate","[80,26]","[413,124]"
"243","understand","[58,89,64,97]","[262,436,281,460]"
"244","unfortunate","[26]","[124]"
"245","vader","[75,48,21,3,49,68,49,37,49,49,43,3,49,49,49,49,48,64,17,46]","[368,178,118,8,210,308,191,146,214,203,162,6,192,202,204,213,177,281,98,165]"
"246","wait","[13,6,5,58,78,62,56,75,51,74]","[63,26,23,254,408,272,249,384,229,356]"
"247","watch","[100,80,13,75,117]","[474,413,79,388,523]"
"248","weapon","[73,51,48,89,51,75,77,113,48,97]","[349,219,181,430,220,375,402,503,174,460]"
"249","wedge","[97,75]","[460,388]"
"250","wookiee","[9,10,13,13,17,16]","[54,57,76,65,98,94]"
"251","work","[49,58]","[210,257]"
"252","worry","[70,70,52]","[326,330,234]"
"253","wrong","[6,43,64,73]","[28,162,281,349]"
"254","yeah","[58,49]","[257,198]"
"255","yoda","[49,48,48,21,49,21,43,19,48,26,49,49]","[202,180,173,118,189,120,162,110,178,124,196,207]"
"256","young","[73,64,17,89,77,73,49,75,13]","[346,281,98,436,399,349,210,388,76]"
"257","help","[37,70]","[146,318]"
