"SOURCE NODE ID","TARGET NODE ID","SCENE ID","DIALOGUE ID"
"1","307","1","1"
"1","258","1","1"
"1","258","9","69"
"1","294","2","7"
"1","160","1","1"
"1","113","2","6"
"1","113","1","1"
"1","92","25","243"
"1","92","25","243"
"1","92","25","243"
"1","92","25","243"
"1","93","21","81"
"1","103","21","81"
"1","85","2","7"
"1","67","9","69"
"1","202","1","1"
"1","185","9","69"
"1","211","1","1"
"1","211","2","6"
"1","211","25","243"
"1","211","25","243"
"1","211","25","243"
"1","211","25","243"
"1","205","9","69"
"2","310","111","768"
"2","310","32","320"
"2","310","32","320"
"2","310","32","320"
"2","310","32","320"
"2","310","24","216"
"2","310","24","216"
"2","310","24","216"
"2","310","24","216"
"2","303","36","349"
"2","299","44","449"
"2","299","44","449"
"2","299","44","449"
"2","299","44","449"
"2","299","45","455"
"2","299","45","455"
"2","299","45","455"
"2","299","45","455"
"2","301","25","259"
"2","301","25","259"
"2","301","25","259"
"2","301","25","259"
"2","297","35","331"
"2","294","4","19"
"2","294","4","18"
"2","294","34","328"
"2","294","34","328"
"2","294","34","328"
"2","294","34","328"
"2","309","9","34"
"2","305","111","775"
"2","305","25","259"
"2","305","25","259"
"2","305","25","259"
"2","305","25","259"
"2","304","54","525"
"2","304","111","786"
"2","304","23","214"
"2","304","23","214"
"2","304","23","214"
"2","304","23","214"
"2","258","4","17"
"2","262","75","637"
"2","258","36","336"
"2","258","4","19"
"2","266","37","388"
"2","269","37","399"
"2","269","37","414"
"2","269","37","416"
"2","269","37","388"
"2","266","37","416"
"2","266","45","496"
"2","266","45","496"
"2","266","45","496"
"2","266","45","496"
"2","254","44","451"
"2","254","44","451"
"2","254","44","451"
"2","254","44","451"
"2","256","4","19"
"2","256","4","17"
"2","250","44","449"
"2","250","44","449"
"2","250","44","449"
"2","250","44","449"
"2","251","28","280"
"2","257","37","399"
"2","256","9","70"
"2","257","35","331"
"2","257","111","768"
"2","258","111","768"
"2","258","34","324"
"2","258","34","324"
"2","258","34","324"
"2","258","34","324"
"2","258","45","490"
"2","258","45","490"
"2","258","45","490"
"2","258","45","490"
"2","286","96","739"
"2","287","21","80"
"2","288","27","278"
"2","288","24","216"
"2","288","24","216"
"2","288","24","216"
"2","288","24","216"
"2","288","36","334"
"2","288","32","320"
"2","288","32","320"
"2","288","32","320"
"2","288","32","320"
"2","288","96","743"
"2","292","36","334"
"2","288","93","728"
"2","292","111","776"
"2","274","9","65"
"2","276","75","637"
"2","276","36","347"
"2","276","111","784"
"2","276","111","768"
"2","277","4","17"
"2","276","99","748"
"2","277","45","477"
"2","277","45","477"
"2","277","45","477"
"2","277","45","477"
"2","277","37","416"
"2","277","37","414"
"2","278","25","257"
"2","278","25","257"
"2","278","25","257"
"2","278","25","257"
