"SOURCE NODE ID","TARGET NODE ID","SCENE ID","DIALOGUE ID"
"196","273","34","233"
"196","273","39","265"
"146","273","34","233"
"152","273","39","265"
"80","274","44","298"
"168","274","44","298"
"263","274","41","279"
"191","274","41","279"
"157","274","41","279"
"89","274","41","279"
"102","274","41","279"
"129","274","41","279"
"90","274","41","279"
"119","275","126","875"
"157","275","126","875"
"263","275","126","875"
"178","275","64","455"
"273","275","39","265"
"196","275","39","265"
"152","275","39","265"
"167","275","92","649"
"178","275","92","649"
"266","275","92","649"
"200","275","92","649"
"191","275","92","649"
"196","275","92","649"
"203","275","92","649"
"102","275","92","649"
"81","275","92","649"
"195","275","92","649"
"95","275","92","649"
"137","275","92","649"
"80","275","92","649"
"89","275","92","649"
"153","275","92","649"
"76","275","47","308"
"81","275","47","308"
"80","275","47","308"
"123","275","47","308"
"125","275","47","308"
"112","275","47","308"
"117","275","47","308"
"153","275","47","308"
"154","275","47","308"
"81","275","100","700"
"81","275","100","700"
"81","275","100","700"
"81","275","100","700"
"271","275","47","308"
"176","275","47","308"
"181","275","47","308"
"178","275","47","308"
"157","275","47","308"
"198","275","47","308"
"197","275","47","308"
"204","275","47","308"
"200","275","47","308"
"186","275","47","308"
"191","275","47","308"
"195","275","47","308"
"107","275","47","308"
"102","275","47","308"
"89","275","47","308"
"106","275","47","308"
"138","275","47","308"
"90","275","47","308"
"150","275","47","308"
"139","275","47","308"
"167","276","18","116"
"157","276","18","116"
"89","276","18","116"
"198","276","18","116"
"76","276","18","116"
"126","276","18","116"
"264","276","132","970"
"191","276","132","970"
"160","276","132","970"
"169","276","131","958"
"85","276","131","958"
"269","276","64","451"
"80","276","132","970"
"81","276","132","970"
"169","278","30","200"
"265","278","30","200"
"225","278","63","449"
"196","278","63","449"
"191","278","63","449"
"102","278","63","449"
"169","278","24","169"
"181","278","24","169"
"263","278","24","169"
"242","278","24","169"
"105","278","24","169"
"102","278","24","169"
"195","278","24","169"
"187","278","24","169"
"222","278","24","169"
"207","278","24","169"
"304","278","24","169"
"125","278","63","449"
"229","278","24","169"
"237","278","24","169"
"219","278","24","169"
"224","278","24","169"
"117","278","24","169"
"116","278","24","169"
"109","278","24","169"
"89","278","24","169"
"126","278","24","169"
"78","278","24","169"
"146","278","12","56"
"78","278","12","56"
"300","278","132","970"
"212","278","132","970"
"238","278","132","970"
"276","278","132","970"
"264","278","132","970"
"80","278","132","970"
"81","278","132","970"
"191","278","132","970"
"160","278","132","970"
"300","278","92","649"
"275","278","92","649"
"266","278","92","649"
"178","278","92","649"
"80","278","92","649"
"89","278","92","649"
"81","278","92","649"
"137","278","92","649"
"153","278","92","649"
"195","278","92","649"
"191","278","92","649"
"102","278","92","649"
"95","278","92","649"
"196","278","92","649"
"167","278","92","649"
"200","278","92","649"
"203","278","92","649"
"196","278","64","452"
"275","278","64","471"
"81","278","125","874"
"89","278","142","1002"
"88","278","142","1002"
"157","278","142","1002"
"198","278","142","1002"
"186","278","142","1002"
"97","278","142","1002"
"235","278","142","1002"
"263","278","142","1002"
"266","278","142","1002"
"169","278","142","1002"
"195","278","59","311"
"80","278","59","311"
"212","278","142","1002"
"231","278","142","1002"
"217","278","59","311"
"200","278","59","311"
"76","278","47","308"
"81","278","47","308"
"80","278","47","308"
"176","278","145","1025"
"169","278","145","1025"
"102","278","145","1025"
"105","278","145","1025"
"81","278","68","534"
"80","278","68","534"
"119","278","145","1025"
"133","278","145","1025"
"136","278","145","1025"
"268","278","138","996"
"105","278","138","996"
"247","278","138","996"
"88","278","138","996"
"138","278","138","996"
"176","278","47","308"
"271","278","47","308"
"275","278","47","308"
"246","278","47","308"
"240","278","47","308"
"244","278","47","308"
"256","278","47","308"
"247","278","47","308"
"186","278","47","308"
"200","278","47","308"
"204","278","47","308"
"197","278","47","308"
"198","278","47","308"
"157","278","47","308"
"178","278","47","308"
"181","278","47","308"
"90","278","47","308"
"138","278","47","308"
"106","278","47","308"
"89","278","47","308"
"102","278","47","308"
"107","278","47","308"
"191","278","47","308"
"195","278","47","308"
"123","278","47","308"
"125","278","47","308"
"112","278","47","308"
"117","278","47","308"
"153","278","47","308"
"154","278","47","308"
"139","278","47","308"
"150","278","47","308"
"202","278","67","525"
"203","278","67","525"
"102","278","67","525"
"195","278","67","525"
"191","278","62","441"
"157","278","67","525"
"102","278","62","441"
"300","278","47","308"
"301","278","47","308"
"303","278","47","308"
"208","278","47","308"
"150","278","67","525"
"154","278","67","525"
"81","278","67","525"
"299","278","47","308"
"219","278","47","308"
"232","278","47","308"
"229","278","47","308"
"231","278","47","308"
"222","278","47","308"
"227","278","47","308"
"212","278","47","308"
"217","278","47","308"
"219","278","102","721"
"219","278","102","721"
"219","278","102","721"
"219","278","102","721"
"227","278","102","721"
"227","278","102","721"
"227","278","102","721"
"227","278","102","721"
"229","278","102","721"
"229","278","102","721"
"229","278","102","721"
"229","278","102","721"
"231","278","102","721"
"231","278","102","721"
"231","278","102","721"
"231","278","102","721"
"247","278","102","721"
"247","278","102","721"
"247","278","102","721"
"247","278","102","721"
"242","278","102","721"
"242","278","102","721"
"242","278","102","721"
"242","278","102","721"
"245","278","102","721"
"245","278","102","721"
"245","278","102","721"
"245","278","102","721"
"272","278","102","721"
"272","278","102","721"
"272","278","102","721"
"272","278","102","721"
"303","278","102","721"
"303","278","102","721"
"303","278","102","721"
"303","278","102","721"
"304","278","102","721"
"304","278","102","721"
"304","278","102","721"
"304","278","102","721"
"210","278","102","721"
"210","278","102","721"
"210","278","102","721"
"210","278","102","721"
"223","278","102","721"
"223","278","102","721"
"223","278","102","721"
"223","278","102","721"
"224","278","102","721"
"224","278","102","721"
"224","278","102","721"
"224","278","102","721"
"203","278","102","721"
"203","278","102","721"
"203","278","102","721"
"203","278","102","721"
"196","278","102","721"
"196","278","102","721"
"196","278","102","721"
"196","278","102","721"
"199","278","102","721"
"199","278","102","721"
"199","278","102","721"
"199","278","102","721"
"204","278","102","721"
"204","278","102","721"
"204","278","102","721"
"204","278","102","721"
"146","278","12","57"
"85","278","102","721"
"85","278","102","721"
"85","278","102","721"
"85","278","102","721"
"81","278","102","721"
"81","278","102","721"
"81","278","102","721"
"81","278","102","721"
"147","278","102","721"
"147","278","102","721"
"147","278","102","721"
"147","278","102","721"
"89","278","102","721"
"89","278","102","721"
"89","278","102","721"
"89","278","102","721"
"152","278","102","721"
"152","278","102","721"
"152","278","102","721"
"152","278","102","721"
"146","278","102","721"
"146","278","102","721"
"146","278","102","721"
"146","278","102","721"
"119","278","102","721"
"119","278","102","721"
"119","278","102","721"
"119","278","102","721"
"114","278","102","721"
"114","278","102","721"
"114","278","102","721"
"114","278","102","721"
"80","278","102","721"
"80","278","102","721"
"80","278","102","721"
"80","278","102","721"
"121","278","102","721"
"121","278","102","721"
"121","278","102","721"
"121","278","102","721"
"76","278","102","721"
"76","278","102","721"
"76","278","102","721"
"76","278","102","721"
"169","278","102","721"
"169","278","102","721"
"169","278","102","721"
"169","278","102","721"
"198","278","102","721"
"198","278","102","721"
"198","278","102","721"
"198","278","102","721"
"178","278","102","721"
"178","278","102","721"
"178","278","102","721"
"178","278","102","721"
"158","278","102","721"
"158","278","102","721"
"158","278","102","721"
