"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"143","garage","[29]","[112]"
"144","giant","[19]","[69]"
"145","give","[131,65,104,105,109,105,61]","[710,388,529,548,603,530,369]"
"146","good","[132,287,30,205,66,30,30,316,204,204,361,201,204,192,86,45]","[725,889,142,829,400,147,146,908,811,809,939,798,810,792,465,257]"
"147","great","[205,105,127,86,105,105,182,127,105,180,475]","[823,548,696,442,547,546,770,697,545,769,991]"
"148","group","[320,320,247,278]","[920,924,868,876]"
"149","guard","[116]","[673]"
"150","guess","[30,204]","[165,812]"
"151","guys","[130,59]","[707,358]"
"152","hand","[34,105,104,36]","[202,580,529,220]"
"153","hang","[278,205,361]","[873,831,939]"
"154","hangar","[132]","[717]"
"155","happened","[86,118,109,16,115,115]","[465,681,601,51,665,636]"
"156","hatch","[127]","[697]"
"157","head","[31,66,61]","[180,401,367]"
"158","hear","[180,479,205,130,1]","[768,999,825,703,1]"
"159","heard","[48,59,197,43]","[296,345,795,238]"
"160","hell","[115,36]","[636,215]"
"161","hermit","[30]","[162]"
"162","hold","[220,19,45,11,170,318,466,136,77,109,320,11,136,320,180,115,79,280,170,148,361,115,115,132,136,247,109]","[846,84,253,24,766,910,965,729,413,598,925,23,732,936,768,636,416,887,767,757,939,659,658,728,733,865,599]"
"163","home","[45,48,86]","[274,300,449]"
"164","hope","[141,30,192,30,45,45,41,148,30,143,197,30,105]","[747,158,784,150,272,271,224,757,148,756,796,151,586]"
"165","hurry","[466,118,68,1,125,116,125,87,466,119]","[967,682,405,6,692,672,693,492,965,683]"
"166","identification","[55,55,55,55,55]","[313,311,312,309,314]"
"167","imperial","[16,19,59,77,47,47,105,48,66,61,86,87,16,48,59]","[45,93,351,413,284,283,535,300,399,371,444,488,43,299,348]"
"168","impossible","[201,47]","[804,285]"
"169","information","[192,63,113,197,45]","[782,378,632,796,271]"
"170","jabba","[66,61,66,66,61,61]","[401,371,392,400,367,373]"
"171","jammed","[115,30]","[660,147]"
"172","jawas","[48,48,56]","[298,300,320]"
"173","jedi","[45,111,86,45,45,45,86,53,45]","[265,617,453,262,263,255,465,306,267]"
"174","justice","[45]","[263]"
"175","kessel","[7]","[9]"
"176","kid","[466,59,182,105,86,157,141,115,68,192]","[941,355,770,561,465,762,747,658,404,791]"
"177","killed","[132,53,115]","[725,305,636]"
"178","knight","[45,45,45]","[262,263,255]"
"179","large","[109,61,66,201]","[603,367,401,798]"
"180","leader","[318,320,320,225,288,466,225,320,288,288,225,361,466,466]","[910,924,920,852,893,970,853,913,891,892,851,939,964,944]"
"181","leave","[59,16,105,103,141]","[358,51,537,527,744]"
"182","left","[140,36,19,111,19,33]","[739,212,71,617,83,192]"
"183","leia","[81,105,201]","[428,554,800]"
"184","level","[105,125,113,125,136,116]","[557,692,632,691,733,672]"
"185","lied","[86]","[465]"
"186","life","[16,205,205,84]","[51,829,832,436]"
"187","listen","[57,19,125,105,130,205,124,59,205]","[330,77,694,570,705,820,690,355,825]"
"188","long","[19,91,61,12,19,55,91,47,45,81,19,203,115,19,43]","[94,495,375,42,86,308,498,283,275,418,80,806,648,89,238]"
"189","loose","[318,466,109,109]","[910,959,595,594]"
"190","lost","[318,361,170,197,86,466,91,466,320]","[910,939,765,795,465,947,497,978,914]"
"191","luke","[143,320,141,110,105,115,19,41,105,466,30,109,45,466,466,466,86,466,33,30,105,205,30,34,278,45,115,361,48,318,278,53,205,45,43,12,30,205,205,29,280,34,247,110,239,48,36,19,115,29,115,244,205,143,19,44,30,278,204,466,466,19,205,28,64,86,476,19]","[755,925,747,608,541,656,80,223,561,965,137,605,274,972,976,975,460,973,189,136,584,833,169,210,878,278,657,939,302,910,873,305,827,277,236,42,172,818,822,102,886,206,865,607,859,300,211,86,662,112,658,864,821,753,72,249,138,877,813,952,967,94,819,101,386,465,993,68]"
"192","made","[191,16,86,68]","[775,51,465,404]"
"193","madness","[1]","[1]"
"194","main","[278,8,201,132,278,1,113,132,105,201,148,105]","[873,11,800,722,876,1,632,717,537,801,757,536]"
"195","make","[19,81,31,77,84,79,84,81,68,111,19,31,105,44,81,33,33,466,86,66,18,86,205]","[85,428,188,413,436,416,438,423,404,614,78,176,536,249,418,196,189,948,458,399,59,465,826]"
"196","malfunction","[30,109]","[152,601]"
"197","man","[59,105,201,141,105,31,204,148,140]","[348,545,805,747,561,180,807,757,742]"
"198","maneuver","[316,201]","[908,800]"
"199","master","[105,41,140,64,125,140,44,111,43,30,30]","[584,223,739,386,694,740,249,614,237,159,158]"
"200","matter","[61,30,47]","[366,133,289]"
"201","message","[30,45,30,45,105,30,30]","[168,270,159,269,560,173,167]"
"202","metal","[125]","[694]"
"203","million","[41,475]","[223,991]"
"204","mind","[30,59,105,116]","[152,348,561,675]"
"205","minutes","[109,105,320,247,201,34,302,318,207]","[603,564,919,865,805,207,900,910,834]"
"206","mission","[8,33,45,16,41,10,18]","[14,200,271,51,223,21,61]"
"207","moment","[81,320,132]","[419,918,717]"
"208","money","[192,61,61,192,479]","[785,369,367,786,995]"
"209","morning","[36,19,34,31]","[211,90,205,184]"
"210","move","[115,288,288,130,64,86,95,86,44,115,64,45,56,55,30,55]","[668,893,891,701,386,465,506,448,251,653,385,252,320,319,129,318]"
"211","negative","[361,109,247]","[939,603,865]"
"212","obi-wan","[140,30,45,111,30,111,43,45,43,43,31,41,30,30,31]","[738,150,272,613,148,622,237,258,238,242,181,223,162,159,178]"
"213","officer","[116,98]","[671,510]"
"214","operational","[47,47,63,84]","[281,295,379,438]"
"215","oughta","[136,130]","[729,699]"
"216","outlet","[105]","[535]"
"217","owen","[50,36,33,33,19,29,41,29,29]","[303,217,195,197,67,121,224,116,102]"
"218","past","[16,68,45,103]","[51,404,270,524]"
"218","part","[68,16,103,45]","[404,51,524,270]"
"219","picked","[278,30]","[873,172]"
"220","pilots","[56]","[324]"
"221","planet","[199,86,12,63,30,466,47,60,86,30,361,84,87]","[797,465,42,382,134,979,290,364,449,133,939,430,485]"
"222","plans","[47,8,201,8,16,8,10,101]","[288,11,800,13,51,16,21,514]"
"223","pleased","[29]","[126]"
"224","port","[201,361,295]","[800,939,896]"
"225","power","[19,86,47,86,361,29,45,47,105,91,95,63,47,87,298,34,105,466,111]","[67,442,290,449,939,113,267,291,536,504,508,382,289,485,897,206,537,966,616]"
"226","primary","[361,86]","[939,465]"
"227","princess","[1,105,109,105,101,192,192,111,81,111,84,201,63,105,105]","[3,554,598,556,514,785,792,617,428,620,438,800,382,555,557]"
"228","problem","[247,34]","[865,202]"
"229","programmed","[29]","[110]"
"230","push","[66,29]","[401,119]"
"231","r2-d2","[19,30,7]","[65,139,7]"
"232","range","[91,247,466,201,361,86,91,320,302,320,318,36,207,87]","[500,865,980,805,939,465,494,934,900,924,910,215,834,490]"
"233","readout","[192,47]","[784,287]"
"234","rebel","[247,86,84,361,16,47,86,16,52,47,466,244,466,471,86,201,318,84,86,84,466,199,16,320,16]","[865,465,433,939,51,295,449,48,304,281,980,862,949,989,457,805,910,430,473,438,969,797,44,919,46]"
"235","rebellion","[30,47,203,47,30,47]","[143,287,806,283,142,295]"
"236","release","[47,102]","[291,516]"
"237","repair","[479,479]","[1000,999]"
"238","restricted","[113,10]","[632,19]"
"239","return","[101,44]","[514,248]"
"240","rich","[105]","[561]"
"241","robots","[48]","[301]"
"242","rock","[19,19,30]","[82,87,132]"
"243","safe","[132,16,197,81]","[716,43,795,423]"
"244","sandpeople","[34,44,41,41,48,48,48,19,43,42,48,19]","[205,248,223,229,298,296,299,84,245,230,297,83]"
"245","secret","[10]","[21]"
"246","send","[102]","[519]"
"247","shake","[278]","[873]"
"248","ship","[191,8,132,45,19,244,244,59,72,102,57,65,16,68,59,87,205,105,170,59,101,87,86,148,131,8,59,73,201,102,104,102,320,141,59,59,101,132,8,105,61,141,192,318,86,16,132,59,59,192,59]","[776,16,722,271,74,862,863,345,409,519,341,390,51,403,347,486,820,537,767,355,513,485,473,757,715,15,362,411,805,522,528,516,917,747,346,344,514,723,14,536,373,746,782,910,465,44,717,353,348,781,358]"
"249","shoot","[28]","[101]"
"250","short","[66,110,143,30,11,87]","[401,606,756,164,24,490]"
"251","shut","[95,125,124,125,29,125,34,1,29]","[508,692,690,691,111,693,206,1,110]"
"252","side","[19,86,19,45,247,64,278,48,86]","[80,456,68,265,866,385,884,297,458]"
"253","size","[224,91]","[849,496]"
"254","small","[201,91,201,201,30,244]","[801,499,798,800,165,862]"
"255","south","[36]","[215]"
"256","space","[86,73]","[465,412]"
"257","speed","[77,225,466,466,361,81,81,224,57,59,30,84,68]","[413,851,956,952,939,423,418,850,330,363,132,436,404]"
"258","stand","[214,213,87,44,214,210,471,320,116,213,210,214,212,115,320,86,132,471,132,116]","[843,840,477,248,841,836,990,917,673,839,837,842,838,668,923,465,718,989,722,674]"
"259","stars","[8,81,105,201,466,205,81,207,81,302]","[11,421,543,798,979,827,429,834,428,900]"
"259","star","[8,81,466,207,81,205,201,105,81,302]","[11,428,979,834,421,827,798,543,429,900]"
"260","start","[320]","[925]"
"261","station","[201,201,86,86,86,47,192,47,201,81,47,29,16,63,47,47,197,47,84,84,105,47,204,91,91]","[800,801,449,465,442,289,784,282,798,428,286,113,51,382,283,287,796,281,438,430,532,295,811,501,502]"
"262","stay","[105,33,153,77,466,81,361,232,466,466,105,318,64,232,316,105,33,316,293,318,157,466]","[561,195,761,414,954,423,939,856,964,946,564,910,386,857,909,541,189,908,894,911,762,960]"
"263","step","[44,56,86,86,44]","[247,324,465,471,248]"
"264","stick","[29]","[128]"
"266","stolen","[101,47,31]","[514,291,176]"
"267","stopped","[305,26]","[903,97]"
"268","stormtroopers","[48]","[299]"
"269","strange","[86]","[465]"
"270","suddenly","[86]","[442]"
"271","surface","[466,302,201]","[943,899,801]"
"272","system","[105,19,101,12,232,86,81,86,47,19,57,16,81,45,63,30,84,113,201,201,66,59,81,12,84]","[543,74,513,42,856,473,424,457,286,86,336,44,429,271,379,164,432,632,800,801,401,343,428,35,436]"
"273","talking","[30,16,10,30,43,18,19,105,19,59,105,31,45,16]","[159,51,21,161,237,61,73,560,69,348,559,179,276,45]"
"274","target","[318,86,316,201]","[910,449,908,800]"
"275","tarkin","[81,111,81]","[425,619,429]"
"276","technical","[47,47,192,18]","[289,287,784,60]"
"277","terminate","[86]","[465]"
"278","thousand","[45,86]","[263,465]"
"279","tight","[205,278,220]","[831,873,846]"
"280","time","[66,47,34,466,61,84,31,86,1,66,30,205,111,197,86,61,86,16,66,86,63,43,361,63,466,61,29,207,16,61,45,66,16,43,61]","[400,295,202,952,371,433,182,465,3,401,132,827,614,796,473,375,457,52,398,461,382,239,939,378,965,376,114,834,51,369,263,395,44,238,368]"
"281","told","[33,205,86,31,45]","[200,826,465,183,253]"
"282","tower","[361]","[939]"
"283","tracks","[26,48]","[96,296]"
"284","transmissions","[8,8,16,86]","[12,14,51,465]"
"285","transport","[45,19]","[279,65]"
"286","trooper","[56,204]","[321,807]"
"287","troops","[116,48,204]","[673,300,807]"
"288","trouble","[105,59,30,64,34,87,30,57]","[547,350,163,386,208,492,158,330]"
"289","trust","[361,30,86,247,86,19,1,466]","[939,158,463,865,465,72,5,975]"
"290","uncle","[41,36,45,19,29,50,19,19,52,45,29,45,29,43,45,19]","[224,217,276,69,116,303,67,86,304,253,121,277,102,239,258,84]"
"291","understand","[33,34,66,56,45]","[189,202,399,321,257]"
"292","unit","[34,29,197,38,127,110,30,36,31,205,31,45,29]","[202,120,796,221,697,609,159,217,176,828,180,271,118]"
"293","universe","[30,47]","[134,289]"
"294","vader","[86,47,8,16,16,244,47,45,191,47,84,8]","[462,295,18,43,51,862,293,265,776,291,436,16]"
"295","voice","[132]","[717]"
"296","wait","[105,130,48,19,115,34,42,115,57,57,318,7]","[561,703,300,65,670,205,230,636,329,330,910,10]"
"297","watch","[278,306,56,247,466,247,278,57,79,105,64]","[879,904,324,871,956,866,878,336,416,541,387]"
"298","wedge","[287]","[889]"
"300","worry","[192,43,131,105,86,115,361,170]","[786,234,714,561,465,636,939,766]"
"301","wrong","[205,132,41,466,84]","[815,726,227,976,441]"
