"DIALOGUE ID","START TIME","END TIME"
"1","00:03:13","00:03:15"
"2","00:03:13","00:03:15"
"3","00:03:13","00:03:15"
"4","00:03:13","00:03:15"
"5","00:03:13","00:03:15"
"6","00:03:54","00:03:57"
"7","00:04:03","00:04:07"
"8","00:04:03","00:04:48"
"9","00:04:46","00:04:48"
"10","00:04:46","00:04:48"
"11","00:04:46","00:04:59"
"12","00:04:56","00:04:59"
"13","00:04:56","00:04:59"
"14","00:04:56","00:04:59"
"15","00:04:56","00:04:59"
"16","00:04:56","00:05:05"
"17","00:05:00","00:05:31"
"18","00:05:28","00:05:37"
"19","00:05:34","00:05:52"
"20","00:05:48","00:06:13"
"21","00:06:09","00:06:13"
"22","00:06:09","00:06:13"
"23","00:06:09","00:06:13"
"24","00:06:09","00:06:13"
"25","00:06:09","00:06:13"
"26","00:06:14","00:06:17"
"27","00:06:14","00:06:17"
"28","00:09:11","00:09:13"
"29","00:09:11","00:09:13"
"30","00:09:11","00:09:13"
"31","00:09:11","00:09:13"
"32","00:09:11","00:09:13"
"33","00:09:11","00:09:13"
"34","00:09:11","00:09:13"
"35","00:09:11","00:09:13"
"36","00:09:11","00:09:13"
"37","00:09:11","00:09:13"
"38","00:09:11","00:09:13"
"39","00:09:11","00:09:13"
"40","00:09:11","00:09:13"
"41","00:09:11","00:09:13"
"42","00:09:11","00:09:13"
"43","00:09:11","00:09:13"
"44","00:09:11","00:09:13"
"45","00:09:11","00:09:13"
"46","00:09:11","00:09:13"
"47","00:09:11","00:09:13"
"48","00:09:11","00:09:13"
"49","00:09:11","00:09:13"
"50","00:09:11","00:09:13"
"51","00:09:11","00:09:13"
"52","00:09:11","00:09:13"
"53","00:09:11","00:09:13"
"54","00:09:11","00:09:13"
"55","00:09:11","00:09:13"
"56","00:09:11","00:09:13"
"57","00:09:11","00:09:13"
"58","00:09:11","00:09:13"
"59","00:09:11","00:09:13"
"60","00:09:11","00:09:13"
"61","00:09:11","00:09:13"
"62","00:09:11","00:09:13"
"63","00:09:11","00:09:13"
"64","00:09:11","00:09:13"
"65","00:09:11","00:09:13"
"66","00:09:11","00:09:13"
"67","00:09:11","00:09:13"
"68","00:09:11","00:09:13"
"69","00:09:11","00:09:13"
"70","00:09:11","00:09:13"
"71","00:09:11","00:09:13"
"72","00:09:11","00:09:13"
"73","00:09:11","00:09:13"
"74","00:09:11","00:09:13"
"75","00:09:11","00:09:13"
"76","00:09:11","00:09:13"
"77","00:16:22","00:16:24"
"78","00:16:22","00:16:24"
"79","00:16:22","00:16:24"
"80","00:16:22","00:16:24"
"81","00:16:22","00:16:24"
"82","00:16:22","00:16:24"
"83","00:16:22","00:16:24"
"84","00:16:22","00:16:24"
"85","00:16:22","00:16:24"
"86","00:16:22","00:16:24"
"87","00:16:22","00:16:24"
"88","00:16:22","00:16:24"
"89","00:16:22","00:16:24"
"90","00:16:22","00:16:24"
"91","00:16:22","00:16:24"
"92","00:16:22","00:16:24"
"93","00:16:22","00:16:24"
"94","00:16:22","00:16:24"
"95","00:16:22","00:16:24"
"96","00:16:22","00:16:24"
"97","00:16:22","00:16:24"
"98","00:16:22","00:16:24"
"99","00:16:22","00:16:24"
"100","00:16:22","00:16:24"
"101","00:16:22","00:16:24"
"102","00:16:22","00:16:24"
"103","00:16:22","00:16:24"
"104","00:16:22","00:16:24"
"105","00:16:22","00:16:24"
"106","00:16:22","00:16:24"
"107","00:16:22","00:16:24"
"108","00:16:22","00:16:24"
"109","00:16:22","00:16:24"
"110","00:16:22","00:16:24"
"111","00:16:22","00:16:24"
"112","00:16:22","00:16:24"
"113","00:16:22","00:16:24"
"114","00:16:22","00:16:24"
"115","00:16:22","00:16:24"
"116","00:16:22","00:16:24"
"117","00:16:22","00:16:24"
"118","00:16:22","00:16:24"
"119","00:16:22","00:16:24"
"120","00:16:22","00:16:24"
"121","00:16:22","00:16:24"
"122","00:16:22","00:16:24"
"123","00:16:22","00:16:24"
"124","00:16:22","00:16:24"
"125","00:16:22","00:16:24"
"126","00:16:22","00:16:24"
"127","00:16:22","00:16:24"
"128","00:16:22","00:16:24"
"129","00:16:22","00:16:24"
"130","00:16:22","00:16:24"
"131","00:16:22","00:16:24"
"132","00:16:22","00:16:24"
"133","00:16:22","00:16:24"
"134","00:16:22","00:16:24"
"135","00:16:22","00:16:24"
"136","00:16:22","00:16:24"
"137","00:16:22","00:16:24"
"138","00:16:22","00:16:24"
"139","00:16:22","00:16:24"
"140","00:16:22","00:16:24"
"141","00:16:22","00:16:24"
"142","00:16:22","00:16:24"
"143","00:16:22","00:16:24"
"144","00:16:22","00:16:24"
"145","00:16:22","00:16:24"
"146","00:16:33","00:16:35"
"147","00:16:33","00:16:35"
"148","00:16:33","00:16:35"
"149","00:16:33","00:16:35"
"150","00:16:33","00:16:35"
"151","00:16:33","00:16:35"
"152","00:16:33","00:16:35"
"153","00:16:33","00:16:35"
"154","00:16:33","00:16:35"
"155","00:16:35","00:16:37"
"156","00:16:35","00:16:37"
"157","00:16:35","00:17:20"
"158","00:17:18","00:17:20"
"159","00:17:18","00:17:20"
"160","00:17:18","00:17:20"
"161","00:17:18","00:17:20"
"162","00:17:18","00:17:20"
"163","00:17:18","00:17:20"
"164","00:17:18","00:17:20"
"165","00:17:18","00:17:20"
"166","00:17:18","00:17:20"
"167","00:17:18","00:17:20"
"168","00:17:18","00:17:20"
"169","00:18:19","00:18:22"
"170","00:18:19","00:18:22"
"171","00:18:19","00:18:22"
"172","00:18:19","00:18:22"
"173","00:18:19","00:18:22"
"174","00:26:56","00:26:58"
"175","00:26:56","00:26:58"
"176","00:26:56","00:26:58"
"177","00:26:56","00:26:58"
"178","00:26:56","00:26:58"
"179","00:26:56","00:26:58"
"180","00:26:56","00:26:58"
"181","00:26:56","00:26:58"
"182","00:26:56","00:26:58"
"183","00:26:56","00:26:58"
"184","00:26:56","00:26:58"
"185","00:26:56","00:26:58"
"186","00:26:56","00:26:58"
"187","00:26:56","00:26:58"
"188","00:26:56","00:26:58"
"189","00:26:56","00:26:58"
"190","00:26:56","00:26:58"
"191","00:26:56","00:26:58"
"192","00:26:56","00:26:58"
"193","00:26:56","00:26:58"
"194","00:26:56","00:26:58"
"195","00:26:56","00:26:58"
"196","00:26:56","00:26:58"
"197","00:26:56","00:26:58"
"198","00:26:56","00:26:58"
"199","00:26:56","00:26:58"
"200","00:26:56","00:26:58"
"201","00:26:56","00:26:58"
"202","00:26:56","00:26:58"
"203","00:26:56","00:26:58"
"204","00:26:56","00:26:58"
"205","00:26:56","00:26:58"
"206","00:27:26","00:27:29"
"207","00:27:26","00:27:29"
"208","00:27:26","00:27:29"
"209","00:27:26","00:27:39"
"210","00:27:34","00:27:41"
"211","00:27:43","00:27:45"
"212","00:27:52","00:27:54"
"213","00:27:55","00:28:01"
"214","00:27:58","00:28:06"
"215","00:28:06","00:28:11"
"216","00:28:08","00:28:11"
"217","00:28:08","00:28:11"
"218","00:28:08","00:28:11"
"219","00:28:08","00:28:11"
"220","00:28:08","00:28:11"
"221","00:28:08","00:28:11"
"222","00:28:08","00:28:11"
"223","00:28:08","00:28:11"
"224","00:28:08","00:28:11"
