"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"105","continuing","[37,37,37,37,37,37,37,37,27,27,32,30,25,21,27,25,21,21,21,21,4,9,21,21,4,126,126,125,125,126,126,93,93,76,76,120,123,99,104,45,64,37,45,69,69,64,64]","[428,402,433,431,368,363,385,381,274,272,306,288,235,171,270,265,145,149,165,167,18,58,133,134,14,860,850,844,843,864,863,732,733,654,657,822,834,748,756,487,586,435,478,622,625,596,602]"
"106","control","[120,116,111,36]","[832,804,774,337]"
"107","council","[45,63,72,21,9,45,37,25,23]","[466,511,634,79,64,465,360,249,213]"
"108","couple","[72]","[635]"
"109","created","[44,63,108]","[449,502,760]"
"110","crisis","[88,107,103,37]","[717,759,754,401]"
"111","curious","[63,54]","[502,526]"
"112","cuts","[32,126]","[310,863]"
"113","danger","[4,2,34,1]","[20,6,322,1]"
"114","dark","[103]","[754]"
"115","day","[54,36]","[526,341]"
"116","dear","[75,37,9,2]","[643,396,61,10]"
"117","death","[86,21]","[699,157]"
"118","deeply","[116,21]","[804,157]"
"119","depends","[28]","[280]"
"120","dexter","[32]","[292]"
"121","die","[120,116,113,87]","[825,804,789,701]"
"122","difficult","[103,28]","[754,280]"
"123","disturb","[72,30]","[635,287]"
"124","dooku","[126,126,123,125,111,120,96,96,103,126,92,99,4,4,90,88,64,37,34,9,9,9]","[845,856,835,842,773,824,737,741,754,864,725,749,19,20,721,713,562,358,330,40,37,36]"
"125","door","[64]","[601]"
"126","dorme","[25]","[244]"
"127","doubt","[32,30,111,88]","[318,285,769,712]"
"128","downstairs","[4]","[20]"
"129","droid","[120,65,87,78,87,64,120,90,32,27,32,32]","[829,614,703,678,701,556,827,720,310,270,312,311]"
"130","duty","[2,126]","[8,864]"
"131","easy","[21]","[157]"
"132","economics","[4]","[20]"
"133","empty","[111]","[770]"
"134","excellency","[21]","[157]"
"135","excuse","[4,21,36,120]","[20,157,347,825]"
"136","exist","[28]","[280]"
"137","expression","[80]","[684]"
"138","eyes","[9,37,45,64,63]","[30,399,454,575,519]"
"139","father","[37,25,96,64]","[353,182,746,585]"
"140","federation","[36,36,111,87,87,36]","[337,334,786,702,701,339]"
"141","feel","[118,21,64,76,4,30,72,76,4,111,69,25,21,9,92,25]","[811,157,568,651,18,287,630,657,20,785,618,227,122,33,725,241]"
"142","find","[34,28,78,63,126,111,21,23,4,21]","[322,280,673,502,864,774,157,213,20,77]"
"143","finish","[120,72]","[819,635]"
"144","fire","[72]","[635]"
"145","foolish","[25,120]","[259,825]"
"146","forbidden","[30,30]","[283,282]"
"147","force","[25,25,30,37,37,45,45,45,64,21,25,72,126,9,21,21]","[255,256,287,363,434,463,466,474,570,157,253,635,864,33,93,88]"
"148","formation","[36]","[332]"
"149","friend","[4,25,34,111,120,125]","[20,259,322,775,825,840]"
"150","full","[37,63,87]","[432,509,703]"
"151","galaxy","[27,34,96]","[267,325,743]"
"152","geonosis","[92,93,103]","[725,728,754]"
"153","give","[64,69,78,107]","[609,624,673,759]"
"154","gon","[78,113,93,126]","[673,789,728,864]"
"155","good","[9,21,21,23,21,32,25,34,32,37,34,75,77,37,63,4,4,116,126,28,37,21,25,80,87,72,78,126]","[56,131,119,210,147,312,244,322,316,395,323,638,663,429,508,17,20,808,864,280,369,157,248,684,701,635,673,860]"
"156","great","[4,4,2,37,25,23,9,113,111,107,93,111]","[19,16,10,358,227,210,62,789,774,759,730,775]"
"157","grip","[24]","[216]"
"158","ground","[64]","[553]"
"159","grow","[24,25,25,4,69,77,9,9,23,25]","[224,236,248,20,624,671,65,66,213,229]"
"160","guess","[44,64,75,78,1,36,44,80]","[451,584,648,679,1,334,450,685]"
"161","gunray","[36]","[337]"
"162","handle","[126,21]","[864,157]"
"163","happened","[86,54,113]","[699,520,789]"
"164","happy","[21,93,78,37,37,64,63]","[84,731,681,408,385,551,505]"
"165","hard","[113]","[789]"
"166","hate","[21,28,87]","[157,280,701]"
"167","head","[37,37]","[363,377]"
"168","hear","[37,37]","[363,369]"
"169","heard","[25,34,125,96,111,64,69,64,64]","[178,323,840,746,772,604,629,566,580]"
"170","hired","[21,54]","[157,526]"
"171","hold","[126,125,120,83,36,23,4]","[860,841,827,693,346,210,22]"
"172","home","[86,64,113,87,126,37,37,37,37,36,25,25,2]","[700,565,788,703,864,430,429,428,398,349,194,193,10]"
"173","hope","[99,76,113,111,25,63,37]","[750,657,795,774,260,509,391]"
"174","host","[63]","[502]"
"175","hundred","[35,64,63,90,90,99,120]","[331,546,507,719,720,750,826]"
"176","immediately","[9]","[52]"
"177","information","[28]","[280]"
"178","informed","[72]","[635]"
"179","inside","[75,76]","[645,654]"
"180","interest","[9,111,113,4,54]","[74,781,789,20,526]"
"181","jedi","[90,78,99,90,65,64,69,69,64,64,64,64,64,64,64,64,126,2,4,21,120,123,126,126,113,113,120,120,111,111,111,111,113,103,87,72,54,37,34,30,25,4,4,28,27,25,25,36,32,32,30,9,9,9,9,25,25,21,21,45,45,45,45,63,63,45,63,37,37,36,36,37,37,37,37]","[718,673,750,720,612,606,625,620,591,581,603,594,566,544,579,567,863,8,20,157,827,834,856,857,791,798,825,826,774,776,780,787,789,754,701,635,526,369,322,283,259,12,25,280,267,252,248,340,310,295,282,64,42,37,30,240,227,114,78,492,493,483,490,511,517,498,502,356,357,344,345,399,401,363,379]"
"182","job","[54]","[526]"
"183","join","[120,103]","[824,754]"
"184","kamino","[37,32,32,32,37,63]","[366,311,309,308,367,502]"
"185","kenobi","[126,126,126,64,111,37,63,9,37,9,9]","[864,857,862,591,776,435,503,69,365,47,63]"
"186","kill","[21,113,4,126,72,87]","[157,789,20,864,634,701]"
"187","kind","[9,78,21,37]","[40,682,162,370]"
"188","knew","[76,103]","[657,754]"
"189","land","[126]","[846]"
"190","lars","[72,76]","[635,657]"
"191","learn","[126,4,21]","[864,20,157]"
"192","leave","[35,126,78,37,78,37,32]","[331,852,676,353,677,358,317]"
"193","lieutenant","[126]","[864]"
"194","life","[2,25,25,25,4,37,36,30,28,37,37,37,45,92,107,113,116,21]","[10,194,193,177,17,403,349,283,280,421,423,432,494,727,759,800,805,157]"
"195","light","[86]","[700]"
"196","lightsaber","[37]","[363]"
"197","listen","[21,54]","[157,526]"
"198","live","[54,69,116]","[526,624,803]"
"199","long","[21,9,30,23,37,37,76,72,111,77,120,116]","[124,63,290,213,426,423,657,631,785,668,821,805]"
"200","lord","[103,72,126]","[754,635,864]"
"201","love","[86,107,44,45,30,30,28,30,28,116,116,116,116,25]","[699,759,449,494,283,288,281,282,280,804,805,802,803,182]"
"202","make","[54,63,45,45,25,21,103,99,126,111,111,96,83,64,64,64,4,54,1]","[529,506,492,453,201,151,754,749,863,783,781,737,698,594,549,542,20,526,1]"
"203","man","[4,54,88]","[20,526,708]"
"204","manages","[24]","[225]"
"205","master","[126,120,99,92,63,64,63,63,64,64,64,64,45,45,37,37,45,63,45,45,37,37,36,27,37,37,37,37,24,23,25,25,25,25,25,25,30,34,37,44,54,72,72,76,126,126,4,4,21,21,25,28,90,80,96,96,116,99,123,120,64,64,64,64,75,75,80,75,21,21,21,21,21,21,21,21,25,21,25,25,21,21,21,21,5,9,9,9,9,21,21,21,9,9,9,9]","[860,824,748,725,511,559,509,510,583,591,566,570,467,469,440,447,498,502,473,479,365,360,344,267,437,436,435,423,225,213,188,182,256,252,250,227,287,322,369,449,526,630,635,657,862,864,11,20,77,157,253,280,718,688,746,742,807,750,833,823,600,594,606,602,643,640,684,646,131,129,143,135,117,115,126,125,174,172,180,176,163,146,169,166,26,29,34,42,74,78,86,102,47,57,63,69]"
"206","means","[111,4]","[781,20]"
"207","men","[87,78,4]","[701,673,20]"
"208","mesa","[4]","[20]"
"209","message","[116,92,92,86]","[806,725,723,699]"
"210","met","[54,37,21]","[526,369,157]"
"211","milady","[37,25,25,23,25,2,4,1]","[350,243,247,210,242,6,20,1]"
"212","military","[23]","[214]"
"213","minister","[44,69,37,37]","[449,624,356,363]"
"214","minute","[21,36,88]","[135,346,717]"
"215","mom","[90,72,86,83]","[718,635,699,690]"
"216","moment","[111,45,120,9,25,21]","[769,486,823,57,264,167]"
"217","mother","[72,78,76,76,76,4,69,75,75,76,37,30,64,45,21]","[635,673,656,657,659,20,626,642,647,652,353,289,581,496,110]"
"218","move","[37,126,25,113,36,36,45]","[429,853,227,789,334,338,455]"
"219","muy","[23]","[209]"
"220","naboo","[9,25,25,27,2,4,99,111,21,78,30,30,37,92,126,86]","[35,197,249,277,9,16,752,779,157,673,285,288,351,725,864,699]"
"221","negotiations","[54,36,2]","[526,333,8]"
"222","news","[2,37,63,126]","[9,369,508,864]"
"223","night","[64]","[578]"
"224","nods","[120,25]","[817,187]"
"225","obedient","[63]","[502]"
"226","obi-wan","[113,126,54,72,34,37,30,32,25,25,103,108,92,99,86,87,4,23,21]","[789,864,526,630,322,363,287,291,227,259,754,760,723,748,699,701,20,213,157]"
"227","office","[34,34,107]","[322,323,759]"
"228","open","[21]","[125]"
"229","order","[63,72,72,106,126,126,64,37,21,4,123,103,99,99,90,37,45,63,64,64,64,64,2,21,37]","[502,630,634,758,861,864,581,369,157,20,834,754,751,749,720,358,492,509,542,553,559,567,8,114,357]"
"230","padawan","[4,21,34,36,126,126]","[20,157,322,345,860,864]"
"231","padme","[78,83,76,77,125,93,93,4,54,72,76,119,78,4,126,9,9,34,21,37,37,37,37,45,37,75,64]","[676,690,650,663,843,731,734,20,526,635,657,813,673,16,864,72,53,327,113,421,353,400,383,489,409,640,581]"
"232","pain","[72,86]","[635,699]"
"233","palpatine","[106,111]","[758,784]"
"234","parents","[34]","[324]"
"235","party","[76,120]","[657,824]"
"236","patience","[21,120]","[157,820]"
"237","people","[37,34,34,28,78,77,54,54,87,78,28,111]","[351,324,323,281,676,663,527,526,701,673,280,781]"
"238","place","[87,54,45,37,21,4,37,27,25,21]","[701,526,490,429,157,20,394,277,262,79]"
"239","planet","[37,37,120,44,37,37,37,37,37,2,34,37]","[446,445,822,450,432,375,440,439,366,10,322,356]"
"240","politicians","[54,54]","[523,526]"
"241","possibly","[4,54]","[20,526]"
"242","power","[21,25,126,86,107]","[157,227,864,699,759]"
"243","promise","[87,92,4]","[701,723,20]"
"244","protect","[72,2,111,111,99,96,96,64,64,45,37,4,9]","[635,8,768,767,748,747,741,582,581,469,399,25,71]"
"245","pull","[34,21]","[322,157]"
"246","queen","[54,34,34,92]","[521,324,322,725]"
"247","quickly","[37,126,25]","[407,863,251]"
"248","realize","[2,25]","[8,247]"
"249","remember","[4,37,45,30,36,9,27]","[20,401,492,285,338,49,278]"
"250","republic","[64,64,107,104,111,111,111,111,32,4,35,34,36,36,37,36,111,111,28,44,83,103,108,126,4,4,2]","[562,560,759,755,778,768,784,779,311,25,331,325,333,332,363,341,785,786,280,449,690,754,760,864,13,19,8]"
"251","respect","[21,28]","[157,280]"
"252","roger","[120]","[828]"
"253","room","[21,25]","[104,187]"
"254","sand","[45,44]","[452,451]"
"255","screen","[25]","[265]"
"256","security","[9,4,4,4,36,21,21,9]","[47,19,17,13,348,85,78,70]"
"257","senate","[35,21,9,4,88,64,37,36,126,103,104,88,99,36,111,4,21]","[331,115,57,21,716,571,399,335,864,754,755,717,749,333,768,20,157]"
"258","senator","[4,4,2,9,9,9,9,126,4,4,21,54,72,78,103,21,25,36,99,111,111,111,111,111,99,96,92,21,4,4,2,1,113,113,111,25,23,21,21,9,9,9,9,92,92,64,64,45,45,34,34]","[14,16,9,42,45,33,39,864,11,19,116,526,630,673,754,118,201,336,753,779,777,774,772,768,752,741,725,157,20,17,8,1,798,796,781,197,209,87,101,69,71,53,66,723,724,538,581,469,490,324,329]"
"259","sense","[4,30,111,126]","[20,287,785,864]"
"260","separatists","[108,103]","[760,754]"
"261","settle","[116]","[808]"
"262","ship","[126,125,126,75]","[846,844,864,637]"
"263","side","[9,126,72,21,21,45,32]","[30,860,631,90,89,474,310]"
"264","sifo-dyas","[72,54,37]","[630,526,369]"
"265","single","[87]","[701]"
"266","sister","[37,37,37,45]","[388,415,416,496]"
"267","skywalker","[72,76,86]","[635,657,699]"
"268","smiling","[120,54]","[820,524]"
"269","sola","[37,37,37,37]","[388,416,399,414]"
"270","sold","[72]","[635]"
"271","son","[78,83]","[673,690]"
"272","speeder","[77,21,126,21,126]","[664,125,864,77,850]"
"273","stand","[126]","[852]"
"274","stares","[9]","[65]"
"275","starts","[64]","[546]"
"276","stay","[77,78,83,96,96,111,111,4,21,37,86,92,99,25,21,75,63,36,34]","[663,673,698,741,746,768,784,20,157,363,699,725,748,249,121,637,505,347,323]"
"277","stop","[37,36,45,37,111,88,120,120,4,4,21]","[414,341,477,416,787,714,828,822,12,17,150]"
"278","suddenly","[25]","[257]"
"279","suggest","[4]","[20]"
"280","takes","[34,2,37]","[327,8,350]"
"281","taking","[126,21,120,63]","[864,157,828,502]"
"282","tatooine","[30,9]","[290,67]"
"283","terrible","[120,103,86,4]","[825,754,699,18]"
"284","things","[119,87,54]","[814,701,526]"
"285","thinking","[111,4]","[775,20]"
"286","thought","[126,54,103,4,21,96,116,64,64,37,45,34,34,30,32,27,21,21,9]","[864,526,754,20,155,739,803,556,605,355,486,322,323,282,319,277,127,83,51]"
"287","threat","[104,21]","[755,80]"
"288","time","[93,86,72,69,126,21,37,63,54,120,120,125,4,80,96,108,111,63,64,65,72,37,36,37,37,27,25,32,27,21,21,25,24,2,21,21]","[728,699,635,624,864,157,369,502,526,821,823,840,20,684,743,760,785,509,553,611,634,391,334,421,394,278,253,320,279,171,126,251,216,8,112,84]"
"289","tired","[4]","[20]"
"290","tracked","[92,72]","[725,635]"
"291","truth","[103]","[754]"
"292","turn","[111,45,36,113]","[776,486,334,789]"
"293","viceroy","[126,92,78]","[864,725,678]"
"293","victory","[126,92,78]","[864,725,678]"
"294","vote","[108,111,4,34,2,4,4,2,4]","[760,785,22,328,7,19,20,8,18]"
"295","wait","[111,72,92]","[785,635,725]"
"296","walk","[76,21]","[656,131]"
"297","war","[4,111,35,126]","[11,765,331,864]"
"298","watching","[21]","[98]"
"299","water","[45,44]","[455,449]"
"300","weapon","[126,21]","[864,157]"
"301","whattaya","[72,25]","[635,259]"
"302","windu","[123,96,25,120,99]","[833,746,227,823,750]"
"303","wise","[25,36,54]","[227,349,526]"
"304","work","[54,21,23,37,111,54,54,21,36,45,63]","[525,153,214,410,786,524,526,154,341,484,518]"
"305","worry","[111,25,25,23,4]","[775,259,247,213,20]"
"306","worse","[54,25]","[526,229]"
"307","wrong","[25,1,87]","[227,1,701]"
"308","years","[103,72,72,54,63,37,37,4]","[754,635,634,526,502,369,363,20]"
"309","yoda","[45,45,25,37,9,21,5,126,90,126]","[467,473,227,447,34,126,26,864,718,862]"
"310","young","[111,37,113,111,24,21,37,32,21,21,9,21,9]","[768,410,791,774,216,128,379,320,105,126,73,79,33]"
