"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"88","planet","[63,84,60,111,31,50,466,30]","[382,430,364,485,134,133,290,979,42]"
"89","luke","[64,51,53,55,111,105,31,49,34,36,41,48,47,466,476,30,157,148,115,114,205,204]","[386,302,305,318,541,584,605,607,460,138,137,136,112,102,169,72,68,94,86,80,274,278,210,211,223,189,206,249,236,975,976,993,42,755,760,761,752,753,722,657,658,662,656,638,967,965,973,972,925,952,878,886,864,877,859,833,827,813,819,822,821]"
"90","senate","[30,50]","[43,45,283,284,50,47]"
"91","imperial","[61,66,77,51,59,111,86,30,31,50]","[371,399,413,300,299,348,351,535,444,488,45,93,284,283,43]"
"92","rebel","[466,30,471,50,111,84,52]","[862,919,949,969,44,980,989,295,281,48,46,473,438,304,430,433]"
"93","alderaan","[63,84,53,56,59,111,86,105,49,30,197]","[382,431,430,424,306,323,343,356,543,446,469,480,513,272,273,271,45,795]"
"94","find","[79,84,56,54,111,30,31,50,148]","[416,425,322,323,307,562,598,517,48,80,79,292,291,287,729]"
"95","station","[63,84,111,31,30,50,201,197,192,204]","[382,430,428,532,501,502,113,51,282,281,295,286,289,287,800,796,798,784,811]"
"96","uncle","[52,31,49,36,41,47]","[303,121,116,69,67,86,84,276,277,217,224,253,258,239]"
"97","season","[31]","[185,67,93,85,188,191]"
"98","side","[64,86,105,31,49,51,466]","[385,456,458,68,80,265,297,884,866]"
"99","wall","[31]","[68]"
"100","canyon","[31,466]","[68,953]"
"101","dark","[31,49]","[68,265,263]"
"102","starship","[205,31,66]","[827,69,399]"
"103","quiet","[31]","[77,76,71]"
"104","jump","[81,79,77,31,191]","[423,418,416,413,74,775]"
"105","listen","[57,59,111,31,148,128,205]","[330,355,570,77,705,694,690,825,820]"
"106","friend","[111,31,49,47,192]","[617,147,93,78,268,257,231,787]"
"107","rock","[31]","[82,87,132]"
"108","sandpeople","[51,31,34,48,45,47,46]","[299,84,83,297,296,205,248,229,245,230]"
"109","good","[66,86,105,31,49,204,201,192,148,466]","[399,456,468,471,147,146,142,129,86,257,809,799,791,725,962,890,810]"
"110","morning","[34,36,31]","[205,211,90,184]"
"111","owen","[31]","[102,197,195]"
"112","thirty","[31,466]","[105,969,862]"
"113","jawa","[31]","[124,119,110]"
"114","head","[61,66,31]","[367,401,119]"
"115","pointing","[31,115,114]","[120,150,671,638]"
"116","stick","[31,204]","[128,809]"
"117","move","[64,55,86,31,48,466]","[385,319,318,448,129,251,893]"
"118","speed","[68,81,77,31,466,332]","[404,423,418,413,132,952,956,851]"
"119","laughing","[105,31,49,479,188]","[462,138,273,997,995,994,771]"
"120","making","[31]","[146]"
"121","kenobi","[111,31,49,36,41,47,203]","[609,610,613,148,178,160,159,155,151,271,217,223,235,237,238,806]"
"122","leia","[84,111,31,201,197,148,124]","[428,554,150,800,794,722,683]"
"123","data","[31,50,192]","[152,291,289,784]"
"124","captain","[59,31]","[343,159,156]"
"125","trouble","[64,57,59,111,31,34]","[386,330,350,547,492,163,158,208]"
"126","dune","[31]","[162]"
"127","thing","[79,111,105,31,49,466,148,115,332]","[415,588,592,467,468,163,274,988,719,706,647,849]"
"128","bolt","[31,36]","[164,220]"
"129","entire","[111,31]","[535,485,167,164]"
"130","small","[111,31,201,466]","[499,165,801,798,800,862]"
"131","father","[53,31,49,205,197,48]","[306,183,182,265,264,271,197,255,823,795,258,252]"
"132","agreement","[31]","[185]"
"133","hand","[59,111,36,34]","[360,529,580,220,202]"
"134","approaching","[207,201,45]","[834,801,228]"
"135","creatures","[56,45]","[320,228]"
"136","threepio","[51,111,47,128,124,115]","[298,580,246,695,688,680,677,670]"
"137","stand","[111,48,471,148,116,115]","[477,248,989,718,673,668]"
"138","knight","[49]","[255,262]"
"139","pilot","[66,56,59,49,204,205]","[399,323,355,257,810,823]"
"140","force","[56,53,111,86,105,49,50,476,201,466,205,204]","[322,306,543,614,621,616,442,453,458,457,272,278,266,265,267,290,992,805,974,972,833,813]"
"141","attack","[49,50,197,466,332]","[271,289,796,948,894,917,892,844,851]"
"142","continue","[84,50]","[436,283]"
"143","control","[111,50,148,115]","[599,286,285,729,648]"
"144","readout","[50]","[287]"
"145","jawas","[51,56]","[298,320,300]"
"146","stormtroopers","[51,56,204]","[299,321,807]"
"147","troops","[116,204,51]","[673,807,300]"
"148","robots","[51]","[301]"
"149","high","[52]","[304]"
"150","speeder","[60,57]","[363,330]"
"151","chewbacca","[57]","[341]"
"152","chewie","[73,59,111,157,148]","[411,343,544,583,624,477,504,757,707,704,703,701]"
"153","falcon","[59]","[343,345]"
"154","questions","[59]","[349]"
"155","large","[66,61,111,201]","[401,367,603,798]"
"156","forward","[61]","[375]"
"157","door","[64,111,157]","[385,384,585,754]"
"158","weapons","[71,84,111,86]","[408,431,601,456]"
"159","begins","[81]","[417]"
"160","moments","[81]","[419]"
"161","traveling","[81]","[421]"
"162","tarkin","[84,111]","[429,425,619]"
"163","suddenly","[86]","[442]"
"164","remains","[111]","[473,513]"
"165","position","[111,466,332]","[480,893,844,855]"
"166","fighter","[201,111]","[798,800,496,490,488]"
"167","deep","[111]","[496]"
"168","size","[111,332]","[496,849]"
"169","lost","[111,466,197,170]","[497,978,795,765,947,914]"
"170","officer","[111,115]","[510,671]"
"171","past","[111,115]","[524,653]"
"172","area","[111,201,148]","[565,801,709]"
"173","nervous","[111]","[601]"
"174","finally","[111]","[606]"
"175","skywalker","[111,205]","[607,821]"
"176","face","[111]","[623]"
"177","moves","[115]","[653]"
"178","voice","[148]","[717]"
"179","hangar","[148]","[717]"
"180","surface","[466,201]","[899,943,801]"
"181","standing","[471,466,332,210,212]","[990,917,923,843,842,838,839,840,841,836,837]"
"182","front","[466,332]","[897,848]"
"183","leader","[466,332]","[964,970,944,913,920,924,892,891,893,853,852]"
"184","room","[332]","[856]"
"185","group","[466]","[920,924,876,868]"
