DIALOGUE ID,START TIME,END TIME
"1","00:02:47","00:02:54"
"2","00:03:04","00:03:05"
"3","00:03:07","00:03:10"
"4","00:03:13","00:03:14"
"5","00:03:13","00:03:14"
"6","00:03:13","00:03:14"
"7","00:04:57","00:04:59"
"8","00:05:16","00:05:18"
"9","00:05:18","00:05:25"
"10","00:05:26","00:05:28"
"11","00:05:41","00:05:44"
"12","00:05:45","00:05:47"
"13","00:05:47","00:05:50"
"14","00:05:50","00:05:57"
"15","00:05:57","00:06:01"
"16","00:06:05","00:06:11"
"17","00:06:24","00:06:25"
"18","00:06:31","00:06:35"
"19","00:06:36","00:06:41"
"20","00:06:43","00:06:47"
"21","00:06:50","00:06:54"
"22","00:06:58","00:07:00"
"23","00:07:07","00:07:11"
"24","00:07:07","00:07:12"
"25","00:07:12","00:07:15"
"26","00:07:18","00:07:20"
"27","00:07:18","00:07:20"
"28","00:07:18","00:19:55"
"29","00:19:52","00:19:55"
"30","00:19:52","00:19:55"
"31","00:19:52","00:19:55"
"32","00:19:52","00:19:55"
"33","00:19:52","00:19:55"
"34","00:19:52","00:19:55"
"35","00:19:52","00:19:55"
"36","00:19:52","00:19:55"
"37","00:19:52","00:19:55"
"38","00:19:52","00:19:55"
"39","00:19:52","00:19:55"
"40","00:19:52","00:19:55"
"41","00:19:52","00:19:55"
"42","00:19:52","00:19:55"
"43","00:19:52","00:19:55"
"44","00:19:52","00:19:55"
"45","00:19:52","00:19:55"
"46","00:19:52","00:19:55"
"47","00:19:52","00:19:55"
"48","00:19:52","00:19:55"
"49","00:19:52","00:19:55"
"50","00:19:52","00:19:55"
"51","00:19:52","00:19:55"
"52","00:19:52","00:19:55"
"53","00:19:52","00:19:55"
"54","00:19:52","00:19:55"
"55","00:19:52","00:19:55"
"56","00:19:52","00:19:55"
"57","00:25:10","00:25:12"
"58","00:25:10","00:25:12"
"59","00:25:10","00:25:12"
"60","00:25:10","00:25:12"
"61","00:25:10","00:25:12"
"62","00:25:10","00:25:12"
"63","00:25:10","00:25:12"
"64","00:25:10","00:25:12"
"65","00:25:10","00:25:12"
"66","00:25:10","00:25:12"
"67","00:25:10","00:25:12"
"68","00:25:10","00:25:12"
"69","00:25:10","00:25:12"
"70","00:25:10","00:25:12"
"71","00:25:10","00:25:12"
"72","00:25:10","00:25:12"
"73","00:25:10","00:25:12"
"74","00:25:10","00:25:12"
"75","00:25:10","00:25:12"
"76","00:25:10","00:25:12"
"77","00:25:10","00:25:12"
"78","00:25:10","00:25:12"
"79","00:25:10","00:25:12"
"80","00:25:10","00:25:12"
"81","00:25:10","00:25:12"
"82","00:25:10","00:25:12"
"83","00:25:10","00:25:12"
"84","00:25:10","00:25:12"
"85","00:25:10","00:25:12"
"86","00:25:10","00:25:12"
"87","00:25:10","00:25:12"
"88","00:25:10","00:25:12"
"89","00:25:10","00:25:12"
"90","00:25:10","00:25:12"
"91","00:25:10","00:25:12"
"92","00:25:10","00:25:12"
"93","00:25:10","00:25:12"
"94","00:25:10","00:25:12"
"95","00:25:10","00:25:12"
"96","00:25:10","00:25:12"
"97","00:25:10","00:25:12"
"98","00:25:10","00:25:12"
"99","00:25:10","00:25:12"
"100","00:25:10","00:25:12"
"101","00:25:10","00:25:12"
"102","00:25:10","00:25:12"
"103","00:25:10","00:25:12"
"104","00:25:10","00:25:12"
"105","00:25:10","00:25:12"
"106","00:25:10","00:25:12"
"107","00:25:10","00:25:12"
"108","00:25:10","00:25:12"
"109","00:25:10","00:25:12"
"110","00:25:10","00:25:12"
"111","00:25:10","00:25:12"
"112","00:25:10","00:25:12"
"113","00:25:10","00:25:12"
"114","00:25:10","00:25:12"
"115","00:25:10","00:25:12"
"116","00:25:10","00:25:12"
"117","00:25:10","00:25:12"
"118","00:25:10","00:25:12"
"119","00:25:10","00:25:12"
"120","00:25:10","00:25:12"
"121","00:25:10","00:25:12"
"122","00:25:10","00:25:12"
"123","00:25:10","00:25:12"
"124","00:25:10","00:25:12"
"125","00:25:10","00:25:12"
"126","00:25:10","00:25:12"
"127","00:25:10","00:25:12"
"128","00:25:10","00:25:12"
"129","00:25:10","00:25:12"
"130","00:25:10","00:25:12"
"131","00:25:10","00:25:12"
"132","00:25:10","00:25:12"
"133","00:25:10","00:25:12"
"134","00:25:10","00:25:12"
"135","00:25:10","00:25:12"
"136","00:25:10","00:25:12"
"137","00:25:10","00:25:12"
"138","00:25:10","00:25:12"
"139","00:25:10","00:25:12"
"140","00:25:10","00:25:12"
"141","00:25:10","00:25:12"
"142","00:25:10","00:25:12"
"143","00:25:10","00:25:12"
"144","00:25:10","00:25:12"
"145","00:25:10","00:25:12"
"146","00:25:10","00:25:12"
"147","00:25:10","00:25:12"
"148","00:25:10","00:25:12"
"149","00:25:10","00:25:12"
"150","00:25:10","00:25:12"
"151","00:25:10","00:25:12"
"152","00:25:10","00:25:12"
"153","00:25:10","00:25:12"
"154","00:25:10","00:25:12"
"155","00:25:10","00:25:12"
"156","00:25:10","00:25:12"
"157","00:25:10","00:25:12"
"158","00:25:10","00:25:12"
"159","00:25:10","00:25:12"
"160","00:25:10","00:25:12"
"161","00:25:10","00:25:12"
"162","00:25:10","00:25:12"
"163","00:25:10","00:25:12"
"164","00:25:10","00:25:12"
"165","00:25:10","00:25:12"
"166","00:25:10","00:25:12"
"167","00:25:10","00:25:12"
"168","00:25:10","00:25:12"
"169","00:25:10","00:25:12"
"170","00:25:10","00:25:12"
"171","00:25:10","00:25:12"
"172","00:25:10","00:25:12"
"173","00:25:10","00:25:12"
"174","00:25:10","00:25:12"
"175","00:25:10","00:25:12"
"176","00:25:10","00:25:12"
"177","00:25:10","00:25:12"
"178","00:25:10","00:25:12"
"179","00:25:10","00:25:12"
"180","00:25:10","00:25:12"
"181","00:25:10","00:25:12"
"182","00:25:10","00:25:12"
"183","00:25:10","00:25:12"
"184","00:25:10","00:25:12"
"185","00:25:10","00:25:12"
"186","00:25:10","00:25:12"
"187","00:25:10","00:25:12"
"188","00:25:10","00:25:12"
"189","00:25:10","00:25:12"
"190","00:25:10","00:25:12"
"191","00:25:10","00:25:12"
"192","00:25:10","00:25:12"
"193","00:25:10","00:25:12"
"194","00:25:10","00:25:14"
"195","00:25:14","00:25:20"
"196","00:25:21","00:25:23"
"197","00:25:25","00:25:29"
"198","00:25:29","00:25:31"
"199","00:25:29","00:25:31"
"200","00:26:20","00:26:31"
"201","00:26:28","00:26:31"
"202","00:26:28","00:26:47"
"203","00:26:47","00:26:51"
"204","00:26:51","00:26:54"
"205","00:26:54","00:26:57"
"206","00:26:57","00:26:59"
