"SOURCE NODE ID","TARGET NODE ID","SCENE ID","DIALOGUE ID"
"5","245","3","6"
"6","230","77","402"
"6","231","68","306"
"6","248","77","402"
"6","241","89","436"
"6","220","89","436"
"6","256","77","399"
"6","217","89","436"
"6","243","89","436"
"6","256","89","436"
"6","240","68","306"
"6","168","46","164"
"6","134","68","306"
"6","86","77","392"
"6","112","77","402"
"6","176","77","399"
"6","134","77","402"
"6","157","77","392"
"6","127","77","399"
"6","105","46","164"
"6","105","68","306"
"6","129","46","164"
"6","98","89","436"
"6","111","46","164"
"6","83","68","306"
"6","120","89","436"
"6","111","89","436"
"6","127","77","401"
"6","57","3","16"
"6","153","46","164"
"6","194","89","436"
"6","154","89","436"
"6","199","3","16"
"6","99","89","436"
"6","47","77","401"
"6","118","77","399"
"6","80","3","7"
"6","57","3","7"
"7","236","10","57"
"7","226","70","330"
"7","257","37","146"
"7","227","17","98"
"7","241","73","349"
"7","240","70","326"
"7","246","6","26"
"7","236","70","330"
"7","217","37","146"
"7","245","37","146"
"7","255","19","110"
"7","217","17","98"
"7","256","73","349"
"7","248","73","349"
"7","252","70","330"
"7","246","5","23"
"7","231","17","98"
"7","231","19","110"
"7","238","19","110"
"7","256","17","98"
"7","226","135","566"
"7","218","135","566"
"7","245","17","98"
"7","239","73","349"
"7","139","6","30"
"7","252","70","326"
"7","228","4","18"
"7","253","73","349"
"7","255","21","120"
"7","240","17","98"
"7","250","10","57"
"7","253","6","28"
"7","217","73","349"
"7","150","73","349"
"7","109","17","98"
"7","82","70","326"
"7","134","37","146"
"7","191","37","146"
"7","188","9","17"
"7","146","6","26"
"7","168","6","26"
"7","145","73","349"
"7","74","70","326"
"7","127","37","146"
"7","146","10","18"
"7","93","5","23"
"7","179","73","349"
"7","95","13","79"
"7","188","13","19"
"7","78","135","566"
"7","193","6","30"
"7","173","6","26"
"7","134","70","330"
"7","193","17","98"
"7","127","73","349"
"7","149","10","59"
"7","204","21","120"
"7","150","6","28"
"7","211","70","326"
"7","171","70","326"
"7","93","13","79"
"7","111","70","326"
"7","105","4","18"
"7","101","70","330"
"7","107","73","349"
"7","200","73","349"
"7","70","17","98"
"7","74","10","57"
"7","134","19","108"
"7","214","73","349"
"7","147","70","330"
"7","54","19","22"
"7","59","6","30"
"7","121","19","110"
"7","146","19","22"
"7","105","69","314"
"7","113","70","326"
"7","121","37","146"
"7","71","70","326"
"7","202","19","108"
"7","92","73","349"
"7","70","69","314"
"7","132","6","26"
"7","134","13","79"
"7","134","8","42"
"7","74","5","19"
"7","74","9","17"
"7","48","37","146"
"7","171","6","30"
"7","105","70","326"
"7","171","17","98"
"7","134","5","19"
"7","171","13","19"
"7","134","37","34"
"7","204","19","110"
"7","197","17","98"
"7","111","37","146"
"7","149","10","18"
"7","47","73","349"
"7","149","65","57"
"7","132","6","28"
"7","111","21","120"
"7","57","19","110"
"7","149","6","26"
"7","149","37","30"
"7","64","37","146"
"7","111","73","349"
"7","155","9","17"
"7","58","6","26"
"7","121","17","98"
"7","79","5","19"
"7","57","13","19"
"7","58","13","79"
"7","57","70","330"
"7","81","19","110"
"7","136","73","349"
"7","177","6","26"
"7","159","10","57"
"7","168","17","98"
"7","59","6","28"
"7","127","70","330"
"7","108","17","98"
"7","152","70","326"
"7","107","69","314"
"7","158","10","57"
"7","156","70","326"
"7","168","13","19"
"7","159","73","349"
"7","168","37","146"
"7","134","6","26"
"7","103","8","42"
"7","54","13","19"
"7","161","13","19"
"7","54","37","33"
"7","57","17","98"
"7","212","17","98"
"7","94","17","98"
"7","127","17","98"
"7","54","21","25"
"7","79","17","98"
"7","211","69","314"
"7","92","70","326"
"7","139","73","349"
"7","171","10","57"
"7","105","5","19"
"7","102","5","19"
"7","53","5","19"
"7","57","10","57"
"9","192","16","92"
"9","199","16","92"
"9","179","16","92"
"11","139","64","281"
"11","227","48","185"
"11","253","43","162"
"11","245","43","162"
"11","256","64","281"
"11","219","64","281"
"11","255","26","124"
"11","219","43","162"
"11","217","77","405"
"11","245","64","281"
"11","248","75","375"
"11","255","43","162"
"11","230","75","382"
"11","234","43","162"
"11","243","64","281"
"11","229","73","346"
"11","242","26","124"
"11","227","64","281"
"11","239","75","375"
"11","253","64","281"
"11","256","73","346"
"11","250","89","94"
"11","217","26","124"
"11","238","26","124"
"11","227","77","398"
"11","244","26","124"
"11","227","48","180"
"11","231","48","185"
"11","49","26","124"
"11","150","75","375"
"11","145","64","281"
"11","159","64","281"
"11","214","64","281"
"11","79","64","281"
"11","74","16","95"
"11","205","64","281"
"11","109","64","281"
"11","153","43","161"
"11","75","64","281"
"11","171","64","281"
"11","179","77","398"
"11","57","64","281"
"11","208","64","281"
"11","157","75","375"
"11","150","89","93"
"11","77","77","398"
"11","81","77","405"
"11","111","75","382"
"11","136","43","162"
"11","74","16","94"
"11","150","48","37"
"11","103","48","37"
"11","112","64","281"
"11","139","16","93"
"11","181","64","281"
"11","194","64","281"
"11","159","69","313"
"11","139","64","281"
"11","153","63","277"
"11","134","58","261"
