"SOURCE NODE ID","TARGET NODE ID","SCENE ID","DIALOGUE ID"
"134","101","2","1"
"115","161","2","3"
"209","56","2","4"
"201","56","2","4"
"56","86","2","4"
"201","86","2","4"
"209","86","2","4"
"86","161","2","4"
"56","161","2","4"
"201","161","2","4"
"209","161","2","4"
"209","201","2","4"
"164","131","2","5"
"131","140","2","5"
"164","140","2","5"
"56","127","4","9"
"56","135","4","9"
"127","135","4","9"
"207","161","5","11"
"207","182","5","11"
"161","182","5","11"
"94","51","5","14"
"159","126","5","15"
"216","126","5","15"
"159","216","5","15"
"135","89","5","17"
"126","90","5","18"
"126","129","5","18"
"90","129","5","18"
"158","130","6","35"
"69","121","7","41"
"69","240","7","41"
"121","240","7","41"
"190","56","8","44"
"190","107","8","44"
"56","107","8","44"
"160","56","8","50"
"168","56","8","50"
"160","168","8","50"
"160","250","8","50"
"168","250","8","50"
"56","250","8","50"
"175","91","8","55"
"107","91","8","56"
"91","206","8","56"
"107","206","8","56"
"206","107","8","62"
"206","114","8","62"
"107","114","8","62"
"160","114","8","64"
"53","114","8","64"
"53","160","8","64"
"160","168","8","64"
"53","168","8","64"
"114","168","8","64"
"53","121","12","74"
"134","80","14","76"
"134","206","14","76"
"80","206","14","76"
"207","206","14","76"
"134","207","14","76"
"80","207","14","76"
"143","53","15","77"
"53","160","15","77"
"143","160","15","77"
"139","75","15","78"
"60","232","15","82"
"168","232","15","82"
"53","232","15","82"
"53","60","15","82"
"60","168","15","82"
"53","168","15","82"
"60","252","15","82"
"168","252","15","82"
"232","252","15","82"
"53","252","15","82"
"168","87","16","87"
"152","87","16","87"
"127","87","16","87"
"152","127","16","87"
"168","127","16","87"
"168","152","16","87"
"168","254","16","87"
"87","254","16","87"
"127","254","16","87"
"152","254","16","87"
"60","232","16","88"
"154","87","16","92"
"57","60","16","98"
"87","60","16","98"
"57","87","16","98"
"207","199","19","101"
"199","134","19","101"
"207","134","19","101"
"206","168","21","103"
"129","168","21","103"
"129","206","21","103"
"133","99","23","116"
"210","77","23","124"
"77","245","23","124"
"210","245","23","124"
"206","146","24","126"
"206","158","26","137"
"165","192","28","142"
"224","126","28","146"
"216","46","28","147"
"127","46","28","147"
"210","46","28","147"
"210","127","28","147"
"127","216","28","147"
"210","216","28","147"
"206","240","28","148"
"208","232","29","151"
"71","154","31","155"
"154","245","31","155"
"71","245","31","155"
"126","77","32","159"
"126","77","32","159"
"126","77","32","159"
"126","77","32","159"
"117","77","32","159"
"117","77","32","159"
"117","77","32","159"
"117","77","32","159"
"117","126","32","159"
"117","126","32","159"
"117","126","32","159"
"117","126","32","159"
"162","232","33","166"
"46","232","33","166"
"242","232","33","166"
"162","46","33","166"
"46","242","33","166"
"162","242","33","166"
"224","117","34","170"
"224","117","34","170"
"224","117","34","170"
"224","117","34","170"
"155","117","34","170"
"155","117","34","170"
"155","117","34","170"
"155","117","34","170"
"117","191","34","170"
"117","191","34","170"
"117","191","34","170"
"117","191","34","170"
"155","191","34","170"
"155","191","34","170"
"155","191","34","170"
"155","191","34","170"
"224","191","34","170"
"224","191","34","170"
"224","191","34","170"
"224","191","34","170"
"155","224","34","170"
"155","224","34","170"
"155","224","34","170"
"155","224","34","170"
"216","235","34","172"
"216","235","34","172"
"216","235","34","172"
"216","235","34","172"
"206","203","36","179"
"112","206","41","183"
"132","70","54","197"
"211","70","54","197"
"199","70","54","197"
"211","132","54","197"
"132","199","54","197"
"211","199","54","197"
"64","116","54","199"
"191","116","54","199"
"64","191","54","199"
"118","77","59","204"
"118","84","59","204"
"77","84","59","204"
"217","84","59","204"
"199","84","59","204"
"77","199","59","204"
"217","199","59","204"
"118","199","59","204"
"77","217","59","204"
"118","217","59","204"
"84","249","59","204"
"199","249","59","204"
"217","249","59","204"
"77","249","59","204"
"118","249","59","204"
"64","93","67","213"
"129","249","71","217"
"129","53","76","223"
"129","168","76","223"
"53","168","76","223"
"168","241","76","223"
"129","241","76","223"
"53","241","76","223"
"199","84","80","225"
"199","253","80","225"
"84","253","80","225"
"217","202","83","230"
"141","140","85","232"
"159","128","87","237"
"128","252","87","237"
"159","252","87","237"
"127","235","90","242"
"235","245","90","242"
"127","245","90","242"
"218","56","97","250"
