"DIALOGUE ID","START TIME","END TIME"
"1002","02:00:22","02:00:25"
"1003","02:00:22","02:00:25"
"1004","02:00:22","02:00:25"
"1005","02:00:22","02:00:25"
"4","00:03:00","00:03:06"
"5","00:03:00","00:03:06"
"6","00:03:00","00:03:06"
"7","00:03:00","00:03:06"
"8","00:03:07","00:03:08"
"9","00:03:07","00:03:08"
"10","00:03:07","00:03:08"
"11","00:03:07","00:03:08"
"12","00:03:07","00:03:08"
"13","00:03:07","00:03:08"
"14","00:03:07","00:03:08"
"15","00:03:07","00:03:08"
"16","00:03:07","00:03:08"
"17","00:03:07","00:03:08"
"18","00:03:07","00:03:08"
"19","00:03:07","00:03:08"
"20","00:03:07","00:03:08"
"21","00:03:12","00:03:14"
"22","00:03:14","00:03:17"
"23","00:03:14","00:03:17"
"24","00:03:14","00:03:27"
"25","00:03:25","00:03:27"
"26","00:03:27","00:03:29"
"27","00:03:30","00:03:33"
"28","00:03:47","00:03:49"
"29","00:03:47","00:03:49"
"30","00:03:47","00:03:49"
"31","00:03:47","00:03:49"
"32","00:03:47","00:03:49"
"33","00:03:47","00:03:49"
"34","00:03:47","00:03:49"
"35","00:03:47","00:03:49"
"36","00:03:47","00:03:49"
"37","00:03:47","00:03:49"
"38","00:03:47","00:03:49"
"39","00:03:47","00:03:49"
"40","00:03:47","00:03:49"
"41","00:03:47","00:03:49"
"42","00:03:47","00:03:49"
"43","00:03:47","00:03:49"
"44","00:03:47","00:03:49"
"45","00:03:47","00:03:49"
"46","00:03:47","00:03:49"
"47","00:03:47","00:03:49"
"48","00:03:47","00:03:49"
"49","00:03:47","00:03:49"
"50","00:03:47","00:03:49"
"51","00:03:47","00:03:49"
"52","00:03:47","00:03:49"
"53","00:03:47","00:03:49"
"54","00:03:47","00:03:49"
"55","00:03:47","00:03:49"
"56","00:03:47","00:03:49"
"57","00:03:47","00:03:49"
"58","00:03:47","00:03:49"
"59","00:03:47","00:04:12"
"60","00:04:12","00:04:14"
"61","00:04:14","00:04:17"
"62","00:04:14","00:04:17"
"63","00:04:35","00:04:38"
"64","00:04:35","00:04:38"
"65","00:04:42","00:04:47"
"66","00:04:51","00:04:54"
"67","00:05:02","00:05:06"
"68","00:05:14","00:05:16"
"69","00:05:14","00:05:16"
"70","00:05:23","00:05:27"
"71","00:05:35","00:05:37"
"72","00:05:39","00:05:46"
"73","00:05:46","00:05:49"
"74","00:05:46","00:05:53"
"75","00:05:56","00:06:00"
"76","00:05:56","00:06:00"
"77","00:05:56","00:06:06"
