"SOURCE NODE ID","TARGET NODE ID","SCENE ID","DIALOGUE ID"
"1","153","184","750"
"1","154","184","750"
"1","138","184","756"
"1","74","184","756"
"1","80","184","753"
"1","56","184","751"
"1","115","184","751"
"1","68","184","934"
"1","80","184","934"
"1","82","35","55"
"1","69","35","55"
"1","61","35","59"
"1","60","35","59"
"1","85","35","66"
"1","65","35","66"
"1","63","35","69"
"1","77","9","38"
"1","76","8","36"
"1","64","8","30"
"1","60","35","44"
"1","63","35","42"
"1","78","9","38"
"1","65","35","49"
"1","60","35","47"
"1","64","35","47"
"1","63","35","53"
"1","80","35","50"
"1","79","35","50"
"1","59","8","21"
"1","58","8","21"
"1","55","8","23"
"1","72","8","26"
"1","75","8","28"
"1","60","8","28"
"1","58","8","28"
"1","59","8","28"
"1","65","6","10"
"1","67","8","14"
"1","65","8","13"
"1","56","43","132"
"1","107","43","129"
"1","106","43","125"
"1","96","43","125"
"1","105","43","125"
"1","92","43","125"
"1","74","43","124"
"1","104","43","124"
"1","68","43","122"
"1","95","43","120"
"1","68","43","120"
"1","102","43","115"
"1","65","43","115"
"1","101","43","115"
"1","59","43","110"
"1","68","35","107"
"1","99","35","107"
"1","63","35","104"
"1","93","35","102"
"1","80","35","102"
"1","98","35","102"
"1","65","35","92"
"1","56","35","92"
"1","93","35","88"
"1","64","35","88"
"1","55","35","90"
"1","69","35","88"
"1","64","35","88"
"1","81","35","81"
"1","63","35","81"
"1","81","35","77"
"1","63","35","77"
"1","89","35","77"
"1","63","35","79"
"1","87","35","73"
"1","121","47","191"
"1","69","47","191"
"1","72","47","191"
"1","65","47","193"
"1","82","47","188"
"1","80","47","188"
"1","80","47","175"
"1","69","47","179"
"1","80","47","165"
"1","55","47","170"
"1","55","47","157"
"1","112","47","148"
"1","78","47","148"
"1","68","47","148"
"1","89","47","143"
"1","80","43","132"
"1","68","47","134"
"1","110","47","137"
"1","59","47","137"
"1","143","80","293"
"1","144","80","295"
"1","145","80","295"
"1","132","80","295"
"1","63","49","234"
"1","63","49","226"
"1","127","49","234"
"1","126","47","222"
"1","62","5","6"
"1","124","47","222"
"1","59","5","2"
"1","62","47","222"
"1","57","5","1"
"1","58","5","1"
"1","55","5","1"
"1","56","5","1"
"1","98","80","315"
"1","70","80","317"
"1","118","80","317"
"1","56","80","317"
"1","74","80","317"
"1","106","80","317"
"1","82","80","319"
"1","151","80","319"
"1","82","80","319"
"1","152","80","319"
"1","150","80","319"
"1","63","80","321"
"1","68","80","321"
"1","154","80","323"
"1","63","80","323"
"1","115","80","323"
"1","56","80","323"
"1","80","80","323"
"1","92","80","323"
"1","154","80","325"
"1","63","80","325"
"1","97","80","325"
"1","115","80","327"
"1","115","80","297"
"1","55","80","297"
"1","106","80","299"
