"SOURCE NODE ID","TARGET NODE ID","SCENE ID","DIALOGUE ID"
"1","251","29","111"
"1","264","29","128"
"1","251","1","1"
"1","297","64","387"
"1","227","86","554"
"1","256","73","412"
"1","272","122","632"
"1","288","64","386"
"1","237","479","999"
"1","238","10","19"
"1","249","28","101"
"1","258","116","674"
"1","285","19","65"
"1","276","18","60"
"1","250","36","164"
"1","279","205","831"
"1","273","36","161"
"1","231","7","7"
"1","280","1","3"
"1","238","113","632"
"1","262","64","386"
"1","227","1","3"
"1","272","36","164"
"1","231","19","65"
"1","272","122","632"
"1","244","41","223"
"1","231","30","139"
"1","263","41","247"
"1","228","34","202"
"1","227","105","557"
"1","296","19","65"
"1","223","29","126"
"1","235","30","142"
"1","251","29","111"
"1","296","7","10"
"1","245","10","21"
"1","281","33","200"
"1","222","10","21"
"1","73","56","326"
"1","199","64","386"
"1","73","68","452"
"1","172","56","320"
"1","146","30","146"
"1","97","73","412"
"1","73","68","447"
"1","181","105","537"
"1","203","41","223"
"1","86","34","202"
"1","183","86","554"
"1","184","113","632"
"1","117","34","202"
"1","73","64","384"
"1","81","105","537"
"1","194","1","1"
"1","212","41","223"
"1","138","105","552"
"1","191","64","386"
"1","101","44","259"
"1","66","124","689"
"1","146","30","142"
"1","210","68","448"
"1","191","28","101"
"1","78","30","129"
"1","204","30","152"
"1","138","120","685"
"1","201","36","173"
"1","169","113","632"
"1","206","41","223"
"1","212","30","150"
"1","200","30","133"
"1","76","36","164"
"1","74","30","150"
"1","210","56","320"
"1","194","122","632"
"1","204","116","675"
"1","193","1","1"
"1","83","30","159"
"1","158","1","1"
"1","66","118","681"
"1","199","41","249"
"1","195","41","249"
"1","195","18","59"
"1","155","118","681"
"1","115","1","2"
"1","201","36","168"
"1","138","105","536"
"1","206","10","21"
"1","206","33","200"
"1","184","116","672"
"1","212","30","159"
"1","158","479","999"
"1","94","112","630"
"1","69","36","171"
"1","106","113","632"
"1","134","116","672"
"1","124","18","55"
"1","76","112","630"
"1","175","7","9"
"1","117","30","133"
"1","164","30","158"
"1","114","7","9"
"1","138","105","554"
"1","206","18","61"
"1","184","105","557"
"1","210","64","386"
"1","96","64","384"
"1","196","30","152"
"1","164","30","150"
"1","186","205","832"
"1","66","116","675"
"1","191","41","249"
"1","153","205","831"
"2","219","30","172"
"2","296","48","300"
"2","244","38","229"
"2","288","36","163"
"2","234","86","457"
"2","280","43","239"
"2","248","205","820"
"2","273","19","73"
"2","239","44","248"
"2","257","56","330"
"2","283","48","296"
"2","248","68","403"
"2","248","59","353"
"2","293","30","134"
"2","232","247","865"
"2","244","48","298"
"2","281","31","183"
"2","296","115","670"
"2","294","86","462"
"2","273","105","560"
"2","273","19","69"
"2","258","41","248"
"2","263","44","248"
"2","301","38","227"
"2","66","41","246"
"2","66","109","580"
"2","234","247","865"
"2","272","86","457"
"2","290","45","277"
"2","280","86","457"
"2","298","287","889"
"2","262","95","564"
"2","248","132","723"
"2","288","56","330"
"2","285","45","279"
"2","290","19","69"
"2","254","36","165"
"2","296","57","330"
"2","292","38","221"
"2","227","86","555"
"2","244","19","83"
"2","291","56","321"
"2","248","59","355"
"2","266","31","176"
"2","296","42","230"
"2","244","41","248"
"2","289","247","865"
"2","290","41","239"
"2","281","205","826"
"2","243","132","716"
"2","286","56","321"
"2","296","34","205"
"2","292","117","609"
"2","235","30","143"
"2","301","65","441"
"2","228","247","865"
"2","147","84","546"
"2","212","30","162"
"2","102","247","865"
"2","76","36","172"
"2","176","192","791"
"2","118","45","279"
"2","83","31","179"
"2","117","38","221"
"2","90","30","167"
"2","146","204","810"
"2","210","124","653"
"2","136","55","306"
"2","146","287","889"
"2","120","45","275"
"2","120","53","306"
"2","117","205","829"
"2","136","44","266"
"2","131","56","323"
"2","171","30","147"
"2","127","127","697"
"2","68","31","185"
"2","131","19","79"
"2","84","48","296"
"2","103","201","804"
"2","100","31","178"
"2","85","19","71"
"2","145","65","388"
"2","195","31","176"
"2","121","30","167"
"2","76","36","167"
"2","150","204","812"
"2","102","60","364"
