"SOURCE NODE ID","TARGET NODE ID","SCENE ID"
"66","1819","44"
"66","1861","48"
"66","1855","48"
"66","1856","48"
"66","1859","48"
"66","1860","48"
"66","1862","48"
"66","1853","48"
"66","1863","48"
"66","1858","48"
"66","1857","48"
"66","1854","48"
"66","2483","115"
"66","2372","105"
"66","2372","105"
"66","2371","105"
"66","2371","105"
"66","2374","105"
"66","2374","105"
"66","2375","105"
"66","2375","105"
"66","2373","105"
"66","2373","105"
"66","2376","105"
"66","2376","105"
"66","2378","105"
"66","2378","105"
"66","2377","105"
"66","2377","105"
"66","2380","105"
"66","2380","105"
"66","2379","105"
"66","2379","105"
"66","2381","105"
"66","2381","105"
"66","2641","127"
"66","2639","127"
"66","2642","127"
"66","2646","127"
"66","2645","127"
"66","2640","127"
"66","2644","127"
"66","2643","127"
"66","2634","127"
"66","2633","127"
"66","2593","124"
"66","2595","124"
"66","2596","124"
"66","2598","124"
"66","2597","124"
"66","2605","124"
"66","2606","124"
"66","2591","124"
"66","2592","124"
"66","2594","124"
"66","2599","124"
"66","2600","124"
"66","2601","124"
"66","2602","124"
"66","2603","124"
"66","2604","124"
"66","2614","125"
"66","2607","124"
"66","2608","124"
"66","2613","125"
"66","2611","125"
"66","2612","125"
"66","2610","125"
"66","2609","125"
"66","2619","125"
"66","2620","125"
"66","2621","125"
"66","2615","125"
"66","2616","125"
"66","2617","125"
"66","2618","125"
"66","2647","127"
"66","2636","127"
"66","2635","127"
"66","2638","127"
"66","2637","127"
"66","2508","116"
"66","2508","116"
"66","2507","116"
"66","2507","116"
"66","2510","116"
"66","2510","116"
"66","2503","116"
"66","2503","116"
"66","2506","116"
"66","2506","116"
"66","2505","116"
"66","2505","116"
"66","2501","116"
"66","2501","116"
"66","2502","116"
"66","2502","116"
"66","2504","116"
"66","2504","116"
"66","2519","117"
"66","2519","117"
"66","2522","117"
"66","2522","117"
"66","2521","117"
"66","2521","117"
"66","2524","117"
"66","2524","117"
"66","2528","117"
"66","2528","117"
"66","2527","117"
"66","2527","117"
"66","2520","117"
"66","2520","117"
"66","2500","116"
"66","2500","116"
"66","2545","118"
"66","2544","118"
"66","2543","118"
"66","2548","118"
"66","2547","118"
"66","2546","118"
"66","2517","117"
"66","2517","117"
"66","2525","117"
"66","2525","117"
"66","2526","117"
"66","2526","117"
"66","2523","117"
"66","2523","117"
"66","2514","117"
"66","2514","117"
"66","2516","117"
"66","2516","117"
"66","2515","117"
"66","2515","117"
"66","2518","117"
"66","2518","117"
"66","2539","118"
"66","2540","118"
"66","2538","118"
"66","2542","118"
"66","2541","118"
"66","2550","118"
"66","2549","118"
"66","2537","118"
"66","2535","118"
"66","2536","118"
"66","2553","118"
"66","2552","118"
"66","2551","118"
"66","2529","118"
"66","2530","118"
"66","2532","118"
"66","2531","118"
"66","2533","118"
"66","2534","118"
"66","2589","122"
"66","2587","122"
"66","2588","122"
"66","2585","122"
"66","2586","122"
"66","2583","122"
"66","2584","122"
"66","2581","122"
"66","2582","122"
"66","2579","122"
"66","2580","122"
"66","2590","124"
"66","2493","115"
"66","2492","115"
"66","2494","115"
"66","2490","115"
"66","2491","115"
"66","2488","115"
"66","2487","115"
"66","2489","115"
"66","2511","116"
"66","2511","116"
"66","2512","116"
"66","2512","116"
"66","2509","116"
"66","2509","116"
"66","2513","116"
"66","2513","116"
"66","2486","115"
"66","2485","115"
"66","2484","115"
"66","2482","115"
"66","2481","115"
"66","2497","115"
"66","2498","115"
"66","2499","115"
"66","2495","115"
"66","2496","115"
"214","1846","47"
"214","1846","47"
"214","1845","47"
"214","1845","47"
"214","1832","47"
"214","1832","47"
"214","1852","47"
"214","1852","47"
"214","1833","47"
"214","1833","47"
"214","1834","47"
"214","1834","47"
"214","1831","47"
