"SOURCE NODE ID","TARGET NODE ID","SCENE ID","DIALOGUE ID"
"147","66","127","697"
"155","66","118","681"
"97","66","105","561"
"152","66","105","580"
"227","214","84","438"
"261","214","84","438"
"162","215","136","729"
"121","216","105","535"
"138","216","105","535"
"186","218","16","51"
"109","218","16","51"
"192","218","16","51"
"181","218","16","51"
"201","218","45","270"
"138","218","45","270"
"69","218","16","51"
"206","218","16","51"
"155","218","16","51"
"81","218","103","524"
"176","218","68","404"
"192","218","68","404"
"76","68","33","189"
"117","68","33","189"
"195","68","33","189"
"126","68","33","189"
"85","68","33","189"
"100","68","33","189"
"164","69","45","272"
"126","69","45","271"
"212","69","45","272"
"109","69","16","51"
"164","69","45","271"
"136","69","45","272"
"136","69","86","465"
"173","69","53","306"
"126","69","53","306"
"206","69","45","271"
"75","69","45","271"
"101","69","84","436"
"195","69","84","436"
"169","73","192","782"
"96","73","64","384"
"164","74","30","150"
"146","75","361","939"
"211","75","361","939"
"205","75","318","910"
"132","75","361","939"
"189","75","318","910"
"191","75","361","939"
"206","75","45","271"
"190","75","361","939"
"76","75","361","939"
"180","75","361","939"
"106","75","318","910"
"103","75","361","939"
"122","75","318","910"
"153","75","361","939"
"180","75","318","910"
"163","76","48","300"
"191","76","30","172"
"126","76","33","189"
"96","76","59","362"
"146","76","361","939"
"132","76","278","873"
"153","76","361","939"
"102","76","278","873"
"194","76","278","873"
"201","76","30","167"
"117","76","33","189"
"124","76","278","873"
"191","76","278","873"
"195","76","33","189"
"164","79","192","784"
"151","80","59","358"
"181","80","59","358"
"191","81","141","747"
"191","81","141","747"
"191","81","141","747"
"191","81","141","747"
"176","81","141","747"
"176","81","141","747"
"176","81","141","747"
"176","81","141","747"
"197","81","148","757"
"164","81","148","757"
"102","81","148","757"
"212","83","30","159"
"161","83","30","162"
"147","83","105","545"
"191","83","205","818"
"155","84","115","636"
"130","84","86","465"
"86","84","86","465"
"142","84","86","465"
"176","84","86","465"
"173","84","86","465"
"190","84","86","465"
"191","84","86","465"
"97","84","86","465"
"93","84","86","465"
"155","84","86","465"
"105","84","115","636"
"136","84","86","465"
"102","84","86","465"
"185","84","86","465"
"120","84","86","465"
"146","84","86","465"
"125","84","59","348"
"160","84","115","636"
"158","84","130","703"
"121","84","86","465"
"138","84","86","465"
"195","84","86","465"
"69","84","86","465"
"132","84","86","465"
"128","84","86","465"
"192","84","86","465"
"129","84","86","465"
"112","84","86","465"
"117","84","86","465"
"197","84","59","348"
"76","85","33","189"
"76","85","361","939"
"180","85","361","939"
"101","85","361","939"
"182","85","19","71"
"195","85","33","189"
"153","85","361","939"
"107","85","361","939"
"126","85","33","189"
"132","85","361","939"
"191","85","361","939"
"100","85","33","189"
"117","85","33","189"
"103","85","361","939"
"190","85","361","939"
"211","85","361","939"
"75","85","361","939"
"146","85","361","939"
"117","86","34","202"
"120","86","86","465"
"81","86","141","747"
