SOURCE NODE ID,TARGET NODE ID,SCENE ID,DIALOGUE ID
"47","52","275","835"
"47","61","84","133"
"47","61","108","217"
"47","61","246","831"
"47","83","84","197"
"47","83","108","225"
"47","98","118","275"
"47","114","108","229"
"47","117","84","197"
"47","119","84","197"
"47","120","84","197"
"47","121","143","321"
"47","126","108","250"
"48","47","3","3"
"48","49","3","3"
"49","47","3","3"
"49","47","3","4"
"49","47","141","319"
"49","50","3","4"
"49","51","3","4"
"49","53","3","11"
"49","54","3","11"
"50","47","3","4"
"50","51","3","4"
"50","52","145","338"
"50","71","9","50"
"50","72","9","50"
"50","73","9","50"
"50","128","145","338"
"51","47","3","4"
"52","47","84","149"
"52","63","185","461"
"52","76","25","127"
"52","102","185","461"
"52","128","145","338"
"53","56","24","109"
"54","53","3","11"
"56","52","185","461"
"56","63","185","461"
"56","102","148","382"
"56","102","185","461"
"56","104","185","412"
"56","111","148","361"
"56","134","148","361"
"57","56","3","14"
"58","56","3","14"
"58","57","3","14"
"61","72","108","223"
"61","77","108","223"
"62","47","108","250"
"62","50","9","50"
"62","71","9","50"
"62","72","9","50"
"62","72","9","64"
"62","73","9","50"
"62","126","108","250"
"66","59","7","32"
"71","52","130","280"
"71","62","9","48"
"71","62","9","64"
"71","72","9","64"
"71","76","9","64"
"71","77","14","77"
"72","71","9","50"
"72","77","108","223"
"72","80","197","630"
"72","90","197","524"
"73","61","108","223"
"73","62","9","64"
"73","63","17","98"
"73","71","9","50"
"73","71","9","64"
"73","72","9","50"
"73","72","9","64"
"73","72","14","75"
"73","72","108","223"
"73","76","9","64"
"73","77","9","64"
"73","77","108","223"
"73","81","17","98"
"75","109","197","479"
"76","52","185","466"
"76","62","9","64"
"76","72","9","64"
"76","102","145","346"
"77","47","118","271"
"77","47","118","274"
"77","62","9","64"
"77","71","9","64"
"77","72","9","64"
"77","76","9","64"
"77","105","197","640"
"77","114","197","640"
"79","56","84","172"
"79","85","84","172"
"79","99","84","151"
"79","139","185","431"
"81","63","17","98"
"83","47","84","202"
"83","47","84","206"
"83","119","84","197"
"84","56","185","408"
"84","104","185","408"
"84","129","185","408"
"85","53","24","109"
"85","56","24","109"
"85","56","84","172"
"85","86","24","109"
"85","95","84","162"
"85","103","84","160"
"85","105","84","162"
"85","113","84","174"
"85","114","84","174"
"86","53","24","109"
"86","56","24","109"
"90","82","25","121"
"90","91","25","121"
"91","82","25","121"
"93","47","84","132"
"93","94","84","132"
"94","47","77","131"
"94","47","84","132"
"94","73","84","155"
"97","47","141","320"
"101","85","84","162"
"101","95","84","162"
"101","105","84","162"
"102","63","185","461"
"102","85","84","160"
"102","103","84","160"
"104","56","185","408"
"104","85","84","162"
"104","95","84","162"
"104","101","84","162"
"104","105","84","162"
"104","126","145","331"
"104","129","130","299"
"104","129","185","408"
"105","95","84","162"
"105","114","197","640"
"106","85","84","162"
"106","95","84","162"
"106","101","84","162"
"106","104","84","162"
"106","105","84","162"
"109","79","185","407"
"114","113","84","174"
"117","83","84","197"
"117","119","84","197"
"117","120","84","197"
"120","83","84","197"
"120","119","84","197"
"123","47","84","204"
"123","50","197","505"
"126","128","145","336"
"129","56","185","408"
"129","56","185","412"
"129","104","130","302"
"129","104","145","331"
"129","104","185","412"
"129","104","185","470"
"129","104","197","499"
"129","126","145","331"
"130","84","145","344"
"134","111","148","361"
"136","132","185","392"
