"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"69","ship","[184,35,8,9,6,7,144,66]","[892,820,867,99,106,61,74,88,55,19,20,738,455,462,138,191,179,181]"
"70","general","[144,7,8,80,105,47,49,66,35,43]","[765,766,770,20,27,504,591,639,359,397,400,450,464,461,491,172,246,248,307,317]"
"71","ball","[8]","[24]"
"72","squad","[8,35]","[26,191]"
"73","attack","[144,8,80,35,47]","[788,27,491,142,313,314]"
"74","kenobi","[144,184,8,80,105,49,50,66,35,47]","[756,1012,765,972,959,770,783,27,503,591,670,655,645,639,406,411,464,471,491,124,151,158,210,317,312]"
"75","begins","[8]","[28]"
"76","high","[184,8]","[876,36,46]"
"77","engage","[8]","[40,38]"
"78","back","[184,35,8,80,105,47,66]","[935,915,815,99,38,41,517,558,377,455,466,148,144,151,152]"
"79","survive","[144,8]","[786,50]"
"80","jedi","[144,184,35,8,80,105,122,47,49,53,50,55,66,43]","[753,762,971,778,780,771,920,769,788,786,934,933,863,817,813,832,878,824,826,830,102,50,699,707,672,673,674,683,723,741,743,747,528,531,512,496,576,562,570,609,611,602,598,594,592,668,670,659,650,646,634,618,329,339,346,366,364,369,378,377,381,379,387,383,384,396,406,425,426,421,423,435,430,447,443,469,466,468,487,132,165,173,175,188,236,251,289,285,286,281,300,296,292,291,323,322]"
"81","hold","[184,8,144,43]","[952,77,81,52,741,263]"
"82","force","[184,8,144,105,47,49,55,80,35]","[1011,966,969,940,935,845,55,701,723,538,612,598,596,595,594,593,588,353,357,381,392,390,439,438,494,208,202,188,284,319]"
"83","wrong","[184,8,80,105,49,47]","[923,904,56,527,557,585,636,386,385,273]"
"84","missiles","[8]","[62]"
"85","stand","[184,8,105,50]","[832,66,618,423]"
"86","buzz","[9,8]","[85,70]"
"87","move","[144,35,8,105,80,66,43,47]","[802,97,73,80,704,672,735,529,502,496,669,467,246,301]"
"88","mission","[144,8]","[776,74]"
"89","fire","[8,35]","[77,143]"
"90","watch","[184,8,105]","[1010,84,618]"
"91","center","[9]","[85]"
"92","great","[184,9,80,105,47,66,35]","[1003,966,971,920,843,87,499,498,598,323,460,125]"
"93","hangar","[35,9]","[102,88,144]"
"94","platform","[10,144,80]","[94,686,513]"
"95","dooku","[184,10,35,105,66,43]","[872,95,103,118,120,615,461,469,468,152,156,233,217,212,221,249]"
"96","sense","[184,144,10,47,80,35]","[1005,950,778,96,95,708,332,366,488,481,494,125]"
"97","situation","[184,35,144,47,50,53,55]","[878,101,712,325,335,418,426,436]"
"98","main","[35,50,47]","[102,415,315]"
"99","safe","[184,35,144,105,66]","[1002,1004,894,834,108,107,737,602,461,460]"
"100","drop","[35]","[113]"
"101","elevator","[35]","[115,144]"
"102","control","[184,35,144,80,105,47,43]","[812,907,115,712,496,594,651,366,242,251,291,285]"
"103","forward","[35]","[121]"
"104","moves","[144,105,35]","[710,533,124]"
"105","anger","[184,144,47,35]","[1003,722,349,125]"
"106","skywalker","[184,144,80,105,47,35]","[1011,697,521,517,531,630,354,125,305,299,317]"
"107","stop","[184,144,80,105,50,35,47]","[965,938,922,769,841,725,503,540,542,596,420,129,198,265]"
"108","alive","[144,184,35]","[766,962,896,130]"
"109","place","[184,144,80,105,47,35]","[959,801,874,498,578,627,346,345,130]"
"110","leave","[144,184,80,105,47,53,35,43]","[760,959,926,772,937,890,888,714,737,509,551,548,363,432,137,140,266,260]"
"111","late","[144,66,35]","[722,444,138]"
"112","senate","[144,184,80,105,47,50,53,66,35,43]","[802,812,813,831,878,826,829,496,669,642,646,343,344,372,420,430,472,148,263,255,254,285,286,287,274]"
"113","feet","[144,105,35]","[723,533,149]"
"114","return","[184,105,80,35]","[833,585,651,474,154]"
"115","council","[144,80,105,122,47,49,50,55,35,43]","[751,527,523,496,578,570,593,592,668,646,324,327,328,333,337,339,340,341,347,364,361,366,403,413,435,434,156,243,221,251,288,289,291,285,282,283,281,304,303,301,299,297,296,323,322]"
"116","lord","[184,144,105,47,49,35,43]","[998,1000,965,949,803,950,776,846,842,873,821,870,720,672,678,685,687,689,730,613,379,390,394,158,245,217,247,250]"
"117","comlink","[35]","[164]"
"118","grievous","[184,80,105,47,49,66,35,43]","[872,495,591,639,359,397,400,407,450,491,168,176,181,246,308,307,317]"
"119","afraid","[184,144,105,47,49,35]","[1003,975,791,885,888,641,377,381,394,168]"
"120","making","[47,35]","[282,180]"
"121","surface","[35]","[181,191]"
"122","massive","[35]","[182]"
"123","catches","[35]","[208]"
"124","palpatine","[184,144,80,105,49,66,35,43,47]","[1010,798,938,794,793,802,846,878,499,559,607,397,461,217,214,222,262,264,276]"
"125","heard","[184,144,80,35]","[942,787,890,744,521,219]"
"126","mere","[184,35]","[876,222]"
"127","child","[184,144,80,105,43]","[1010,758,507,578,240,234]"
"128","padme","[184,80,105,53,43]","[1002,961,982,994,990,987,959,929,843,900,892,907,909,852,513,508,576,540,543,537,625,430,235]"
"129","sidious","[184,105,43]","[930,935,842,613,245]"
"130","mustafar","[144,66,43]","[674,460,246]"
"131","powerful","[184,144,105,47,49,43]","[966,938,937,724,612,610,381,390,394,250]"
"132","republic","[144,184,105,47,66,80,43]","[752,808,802,890,891,834,833,670,576,655,651,644,645,642,626,339,346,366,372,460,485,251,260,283,307,295,292]"
"133","fight","[144,43]","[779,744,257]"
"134","senator","[144,184,105,122,53,50,80,66,47,43]","[765,808,895,862,815,818,866,740,538,600,668,427,422,485,484,480,476,472,488,265,266,263,258]"
"135","takes","[184,47,53]","[994,337,430,264]"
"136","heads","[47]","[268]"
"137","short","[184,47]","[936,272]"
"138","friend","[144,184,105,122,47,55]","[756,957,670,602,663,346,439,276]"
"139","feel","[184,144,105,47,49,50]","[912,916,722,588,586,623,630,374,385,421,282]"
"140","dark","[184,144,80,105,47,49]","[940,798,941,793,801,933,783,843,844,700,708,701,672,498,612,596,597,590,619,329,379,381,392,390,494,284]"
"141","small","[47,55]","[289,440]"
"142","battles","[47]","[289]"
"143","speak","[184,105,47]","[876,636,329,369,293]"
"144","voice","[144,184,47]","[766,887,295]"
"145","eyes","[144,105,80,47]","[749,529,485,295]"
"146","order","[184,144,80,105,47]","[814,834,878,883,699,677,684,688,509,496,578,561,602,618,300]"
"147","line","[184,80,105,47]","[1011,498,531,310]"
"148","front","[47]","[310]"
"149","contact","[184,144,49,66,80,47]","[972,802,789,398,455,491,312]"
"150","wookiees","[144,47]","[785,734,319,318,313]"
"151","clones","[144,184,47,50,55]","[755,792,791,773,784,822,704,710,726,742,359,414,436,319]"
"152","yoda","[184,144,80,105,47]","[1010,972,795,916,788,937,935,931,895,499,634,319]"
"153","windu","[144,184,80,105,47]","[750,913,912,528,524,529,517,518,575,578,565,570,532,533,535,588,585,640,634,636,491,320]"
"154","happened","[144,184,105,47,49]","[750,754,974,995,800,903,813,698,711,719,569,555,554,325,393,323]"
"155","reason","[184,47]","[994,890,863,333]"
"156","office","[144,184,80,105,47]","[805,915,495,586,343]"
"157","chosen","[184,105,47]","[835,911,579,353]"
"158","closer","[47]","[359]"
"159","search","[184,144,105,47,66]","[946,710,622,368,450]"
"160","view","[105,47]","[598,379]"
"161","greater","[184,105,47,55]","[969,920,611,381,435]"
"162","darth","[184,144,122,105,49]","[938,804,930,921,667,616,388,390]"
"163","commander","[144,50,80]","[675,416,492]"
"164","makes","[184,144,55]","[955,771,435]"
"165","strong","[184,144,80,105,55]","[1011,982,672,515,594,435]"
"166","fighter","[66]","[455,443]"
"167","city","[66]","[450]"
"168","level","[184,66]","[822,453]"
"169","watches","[66]","[459]"
"170","escape","[144,66]","[785,718,461]"
"171","waiting","[66]","[462]"
"172","troops","[144,66]","[788,470]"
"173","secret","[184,80,105]","[852,813,519,577,602]"
"174","carefully","[80]","[528]"
"175","ignites","[184,105]","[938,937,530]"
"176","space","[105]","[533]"
"177","lightsaber","[144,105]","[681,538]"
"178","fighting","[184,144,105]","[924,707,744,540,591]"
"179","hallway","[105]","[594]"
"180","galactic","[184,105]","[834,881,642,628]"
"181","temple","[144]","[767,792,791,788,789,718,674,691,731,744]"
"182","continue","[184,144]","[835,683]"
"183","inside","[144]","[691,722]"
"184","chamber","[144]","[704]"
"185","bail","[184,144]","[839,874,884,740]"
"186","naboo","[144,184]","[757,894]"
"187","burning","[144]","[764]"
"188","koon","[144]","[779]"
"189","amedda","[144,184]","[810,948]"
"190","remaining","[184]","[830]"
"191","standing","[184]","[856]"
"192","federation","[184]","[872]"
"193","table","[184]","[885]"
"194","knocking","[184]","[935]"
"195","hand","[184]","[994]"
