"SOURCE NODE ID","TARGET NODE ID","SCENE ID","DIALOGUE ID"
"1","69","1","14"
"1","64","1","18"
"1","74","1","18"
"1","73","1","16"
"1","72","1","16"
"1","71","1","16"
"1","119","26","139"
"1","120","26","142"
"1","120","26","142"
"1","120","26","144"
"1","117","26","125"
"1","84","26","119"
"1","82","26","119"
"1","78","26","119"
"1","111","33","178"
"1","105","33","170"
"1","83","19","45"
"1","63","19","45"
"1","84","19","45"
"1","64","19","45"
"1","81","19","43"
"1","110","23","103"
"1","111","23","103"
"1","92","22","89"
"1","105","22","92"
"1","107","22","95"
"1","108","23","96"
"1","102","22","85"
"1","102","45","258"
"1","135","45","258"
"1","64","45","258"
"1","62","48","278"
"1","72","47","274"
"1","79","48","282"
"1","123","48","282"
"1","92","48","282"
"1","105","48","282"
"1","78","51","290"
"1","66","56","306"
"1","117","56","308"
"1","102","36","205"
"1","63","36","203"
"1","66","36","205"
"1","105","37","212"
"1","129","37","210"
"1","86","37","210"
"1","94","37","215"
"1","134","38","226"
"1","125","38","226"
"1","63","38","226"
"1","85","39","235"
"1","136","43","238"
"1","136","43","242"
"1","137","43","242"
"1","66","76","427"
"1","66","76","413"
"1","159","76","413"
"1","112","76","410"
"1","75","76","410"
"1","147","76","410"
"1","122","76","410"
"1","85","78","449"
"1","160","78","449"
"1","123","78","443"
"1","160","78","441"
"1","85","78","441"
"1","87","77","434"
"1","75","80","462"
"1","66","80","462"
"1","75","80","458"
"1","141","80","462"
"1","72","80","460"
"1","85","79","453"
"1","107","79","453"
"1","140","80","458"
"1","162","80","458"
"1","75","84","503"
"1","102","84","493"
"1","152","83","478"
"1","123","84","484"
"1","107","83","476"
"1","92","83","476"
"1","129","60","325"
"1","112","60","323"
"1","76","60","321"
"1","142","68","361"
"1","85","68","353"
"1","112","68","353"
"1","92","74","385"
"1","153","69","370"
"1","75","76","401"
"1","75","76","408"
"1","122","76","410"
"1","130","133","713"
"1","170","133","713"
"1","138","134","725"
"1","85","119","678"
"1","152","119","678"
"1","75","121","688"
"1","87","121","688"
"1","180","118","675"
"1","78","118","675"
"1","147","119","677"
"1","147","121","692"
"1","141","121","690"
"1","68","135","737"
"1","120","135","740"
"1","72","135","737"
"1","141","135","746"
"1","72","90","563"
"1","87","92","570"
"1","147","90","563"
"1","73","90","563"
"1","152","90","563"
"1","168","87","512"
"1","147","87","514"
"1","62","1","1"
"1","166","87","520"
"1","121","87","522"
"1","90","103","649"
"1","145","103","649"
"1","92","103","637"
"1","120","103","633"
"1","152","103","635"
"1","166","103","640"
"1","146","103","640"
"1","152","103","640"
"1","122","103","640"
"1","128","101","600"
"1","144","102","608"
"1","112","102","608"
"1","72","103","631"
"1","75","103","633"
"1","147","103","633"
"1","173","102","610"
"1","85","102","608"
"1","108","102","610"
"1","147","103","625"
"1","152","102","619"
"1","146","103","629"
"1","139","149","919"
"1","114","149","917"
"1","107","149","917"
"1","123","149","915"
"1","119","149","919"
"1","123","149","919"
"1","75","149","919"
"1","152","156","980"
"1","143","156","978"
"1","105","156","982"
"1","105","156","980"
"1","190","156","982"
"1","152","155","970"
"1","105","155","970"
"1","156","155","970"
"1","105","155","972"
"1","114","153","957"
"1","119","153","960"
"1","116","153","960"
"1","85","153","960"
"1","139","138","796"
"1","149","138","792"
"1","147","138","792"
"1","149","142","880"
"1","140","142","880"
"1","72","142","869"
"1","72","142","873"
"1","137","142","873"
"1","120","142","873"
"1","92","142","877"
"1","142","142","866"
"1","147","142","866"
"1","147","142","866"
"1","147","141","858"
"1","130","142","866"
"1","84","142","866"
"1","113","142","864"
"1","105","141","858"
"1","72","141","851"
"1","147","141","845"
"1","71","141","845"
"2","63","1","5"
"2","64","1","5"
"3","67","1","9"
"4","75","5","20"
"4","68","1","10"
"5","66","1","8"
"5","65","1","8"
"6","68","1","13"
"6","68","1","15"
"6","70","1","15"
"6","68","27","148"
"6","120","27","148"
"6","68","26","130"
"6","74","26","135"
"6","68","26","135"
"6","92","26","135"
"6","116","26","121"
"6","84","26","123"
"6","79","34","193"
"6","112","33","172"
"6","107","33","169"
"6","118","27","159"
"6","82","19","44"
"6","74","19","46"
"6","68","19","46"
"6","80","17","39"
"6","77","23","109"
"6","68","22","94"
"6","106","22","94"
"6","68","23","97"
"6","68","47","275"
"6","102","47","272"
"6","135","47","268"
"6","133","38","224"
"6","105","39","229"
"6","121","43","236"
"6","68","43","236"
"6","135","43","236"
"6","64","43","236"
"6","68","79","452"
"6","92","79","452"
"6","108","79","452"
"6","70","84","502"
"6","68","84","502"
"6","68","84","492"
"6","148","84","500"
"6","123","84","500"
"6","154","73","382"
"6","154","73","381"
"6","125","74","384"
"6","87","73","382"
"6","68","165","1031"
"6","68","165","1035"
"6","120","102","611"
"6","68","149","918"
"6","110","149","914"
"6","68","149","914"
"6","92","148","906"
"6","85","148","904"
"6","116","148","904"
"6","78","148","904"
"6","78","153","961"
"6","82","153","961"
"6","130","138","795"
"6","92","138","795"
"6","68","138","795"
"6","130","138","793"
"6","68","138","791"
"6","68","142","863"
"7","125","35","200"
"7","126","35","200"
"7","91","35","198"
"7","64","35","198"
"7","84","35","198"
"7","124","28","164"
"7","119","28","164"
"7","87","28","164"
"7","91","28","164"
"7","98","28","162"
"7","93","20","58"
"7","91","20","58"
"7","94","20","63"
"7","88","20","50"
"7","64","20","50"
"7","89","20","52"
"7","76","5","22"
"7","77","5","22"
"7","79","16","32"
"7","77","16","32"
"7","92","35","200"
"7","113","35","200"
"7","116","43","243"
"7","65","44","245"
"7","84","44","245"
"7","85","44","247"
"7","108","165","1030"
"7","191","165","1030"
"7","91","165","1025"
"7","92","165","1025"
"7","87","165","1028"
"7","118","122","694"
"7","87","122","694"
"7","125","122","694"
"7","108","152","941"
"7","67","154","964"
"7","162","154","964"
"7","93","154","968"
"7","81","156","973"
"7","79","156","973"
"7","82","154","964"
"7","181","154","964"
"7","100","154","964"
"7","116","143","885"
"7","120","143","885"
"8","72","5","21"
"10","75","28","167"
"10","91","20","60"
"10","87","20","48"
"10","86","20","48"
"10","75","15","27"
"10","75","21","76"
"10","67","44","252"
"10","140","44","252"
"10","138","44","252"
"10","75","44","252"
