SOURCE NODE ID,TARGET NODE ID,SCENE ID,DIALOGUE ID
"62","95","45","257"
"63","64","137","768"
"63","83","134","717"
"63","83","134","720"
"63","83","136","765"
"63","83","140","822"
"63","84","137","768"
"63","84","137","772"
"63","86","141","853"
"63","91","137","768"
"63","97","140","822"
"63","116","134","720"
"63","118","134","720"
"63","123","174","1062"
"63","125","38","226"
"63","125","137","780"
"63","134","38","226"
"63","157","134","720"
"63","172","137","789"
"63","185","137","780"
"64","63","19","45"
"64","63","137","778"
"64","63","141","853"
"64","63","1","5"
"64","66","140","835"
"64","68","43","236"
"64","72","147","893"
"64","73","147","893"
"64","81","153","952"
"64","83","19","45"
"64","84","19","45"
"64","84","35","198"
"64","85","19","45"
"64","86","141","853"
"64","87","141","853"
"64","91","35","198"
"64","91","134","723"
"64","91","140","835"
"64","91","141","853"
"64","92","134","723"
"64","92","134","724"
"64","92","141","853"
"64","97","142","879"
"64","98","140","835"
"64","112","140","835"
"64","116","134","724"
"64","119","151","938"
"64","125","134","723"
"64","125","151","938"
"64","135","43","236"
"64","155","134","723"
"64","155","140","835"
"64","184","136","762"
"64","184","137","786"
"64","188","153","952"
"66","63","137","778"
"66","64","137","778"
"66","65","1","8"
"66","91","140","835"
"66","98","134","716"
"66","98","140","835"
"66","102","36","205"
"66","112","140","823"
"66","125","140","823"
"66","138","134","728"
"66","149","140","823"
"66","155","75","389"
"66","159","76","413"
"67","162","154","964"
"68","74","26","135"
"68","75","153","954"
"68","75","154","966"
"68","79","142","867"
"68","87","154","966"
"68","92","26","135"
"68","108","79","452"
"68","110","149","914"
"68","129","142","867"
"68","135","43","236"
"68","135","75","386"
"68","145","142","867"
"69","104","59","319"
"70","68","1","15"
"70","68","84","502"
"72","63","136","764"
"72","63","137","772"
"72","68","135","737"
"72","71","1","16"
"72","73","1","16"
"72","73","147","893"
"72","83","137","772"
"72","84","137","772"
"72","103","27","151"
"72","120","142","873"
"72","147","90","563"
"73","71","1","16"
"73","72","90","563"
"73","147","90","563"
"73","152","90","563"
"74","64","1","18"
"74","68","19","46"
"74","92","26","135"
"75","66","80","462"
"75","67","44","252"
"75","87","75","387"
"75","91","143","886"
"75","94","75","387"
"75","105","143","886"
"75","112","75","387"
"75","112","76","410"
"75","117","56","311"
"75","122","76","410"
"75","122","118","667"
"75","123","143","886"
"75","123","149","919"
"75","141","80","462"
"75","149","56","311"
"75","151","139","812"
"75","158","76","407"
"75","162","80","458"
"75","173","136","758"
"76","77","5","22"
"76","92","140","827"
"76","116","140","827"
"76","120","140","827"
"76","125","140","827"
"76","146","84","510"
"77","79","16","32"
"78","82","153","959"
"78","108","165","1030"
"78","116","153","959"
"78","132","153","959"
"78","191","165","1030"
"80","107","39","233"
"80","112","39","233"
"80","128","39","233"
"81","62","153","953"
"81","79","156","973"
"81","82","84","507"
"81","110","153","953"
"81","165","84","507"
"81","188","153","952"
"82","62","153","953"
"82","64","21","74"
"82","67","154","964"
"82","81","153","953"
"82","84","26","119"
"82","110","153","953"
"82","114","153","953"
"82","128","153","953"
"82","132","153","959"
"82","162","154","964"
"82","165","84","507"
"82","187","140","821"
"83","63","19","45"
"83","63","137","772"
"83","63","137","783"
"83","84","137","772"
"83","85","19","45"
"83","97","140","822"
"83","116","134","720"
"83","118","134","720"
"84","63","19","45"
"84","64","137","768"
"84","65","44","245"
"84","75","75","387"
"84","83","19","45"
"84","85","19","45"
"84","87","75","387"
"84","87","135","733"
"84","87","137","779"
"84","91","137","768"
"84","94","75","387"
"84","103","26","122"
"84","105","135","733"
"84","112","75","387"
"84","118","26","128"
"84","130","142","866"
"84","142","142","866"
"84","147","142","866"
"85","63","19","45"
"86","84","137","771"
"86","84","137","779"
"86","87","137","771"
"86","87","137","779"
"86","87","150","932"
"86","113","137","779"
"87","63","141","853"
"87","75","92","569"
"87","75","121","688"
"87","75","154","966"
"87","75","154","967"
"87","84","137","771"
"87","84","141","856"
"87","86","20","48"
"87","86","28","165"
"87","86","44","244"
"87","86","141","853"
"87","86","151","937"
"87","91","28","164"
"87","91","122","701"
"87","91","141","853"
"87","92","141","853"
"87","93","141","861"
"87","94","75","387"
"87","102","148","912"
"87","112","75","387"
"87","118","122","694"
"87","119","28","164"
"87","137","154","967"
"87","140","122","701"
"88","64","20","50"
"88","75","121","693"
"89","63","137","768"
"89","64","137","768"
"89","67","44","252"
"89","75","44","252"
"89","84","137","768"
"89","91","137","768"
"89","138","44","252"
"90","91","20","53"
"91","63","141","853"
"91","64","137","768"
"91","66","134","716"
"91","84","35","198"
"91","84","140","829"
"91","86","141","853"
"91","92","165","1025"
"91","98","134","716"
"91","98","140","835"
"91","99","21","71"
"91","112","174","1060"
"91","123","28","163"
"91","124","37","216"
"91","125","134","723"
"91","140","122","701"
"91","155","134","723"
"91","170","133","709"
"92","62","159","999"
"92","63","141","853"
"92","64","20","57"
"92","64","137","770"
"92","68","79","452"
"92","68","138","795"
"92","74","103","650"
"92","79","48","282"
"92","86","141","853"
"92","91","28","163"
"92","91","134","723"
"92","91","141","853"
"92","108","79","452"
"92","113","35","200"
"92","116","28","163"
"92","116","140","827"
"92","120","140","827"
"92","123","28","163"
"92","125","134","723"
"92","125","140","827"
"92","147","87","534"
"92","155","134","723"
"93","91","20","58"
"94","63","137","780"
"94","102","152","944"
"94","125","137","780"
"94","145","137","780"
"94","185","137","780"
"95","96","21","65"
"96","75","103","630"
"96","102","103","630"
"97","91","37","216"
"97","95","21","65"
"97","96","21","65"
"97","124","37","216"
"98","63","137","780"
"98","91","35","197"
"98","94","137","780"
"98","102","37","214"
"98","104","122","695"
"98","125","137","780"
"98","145","137","780"
"98","185","137","780"
"99","119","70","372"
"100","67","154","964"
"100","82","154","964"
"100","162","154","964"
"100","181","154","964"
"101","100","22","77"
"102","64","45","258"
"102","75","103","630"
"102","112","48","281"
"102","123","51","296"
"102","135","45","258"
"103","75","46","267"
"103","84","151","933"
"103","87","165","1024"
"103","104","22","88"
"103","112","25","115"
"103","115","25","115"
"103","145","90","564"
"103","152","90","557"
"104","102","51","296"
"104","123","51","296"
"104","132","51","296"
"105","68","142","867"
"105","79","48","282"
"105","79","142","867"
"105","87","135","733"
"105","91","143","886"
"105","92","48","282"
"105","116","37","218"
"105","123","48","282"
"105","123","143","886"
"105","129","142","867"
"105","130","37","218"
"105","145","142","867"
"105","147","141","858"
"105","152","156","980"
"105","164","81","470"
"105","172","122","696"
"105","181","122","696"
"105","190","156","982"
"106","68","22","94"
"107","92","83","476"
"107","112","39","233"
"107","117","56","309"
"107","128","39","233"
"108","105","122","696"
"108","144","84","509"
"108","163","84","509"
"108","172","122","696"
"108","173","102","610"
"108","181","122","696"
"108","191","165","1030"
"109","110","23","102"
"110","62","153","953"
"111","110","23","103"
"112","66","140","835"
"112","72","140","830"
"112","75","118","667"
"112","84","140","829"
"112","91","140","829"
"112","91","140","835"
"112","94","75","387"
"112","94","99","591"
"112","98","140","835"
"112","105","164","1006"
"112","115","25","115"
"112","122","76","410"
"112","122","118","667"
"112","125","140","829"
"112","155","140","835"
"113","84","137","779"
"113","87","137","779"
"114","62","153","953"
"114","81","153","953"
"114","82","140","821"
"114","103","151","940"
"114","107","149","917"
"114","110","153","953"
"114","128","153","953"
"114","187","140","821"
"115","62","150","927"
"116","78","26","121"
"116","82","153","959"
"116","91","28","163"
"116","92","134","724"
"116","118","134","720"
"116","123","28","163"
"116","132","153","959"
"117","149","56","311"
"118","120","139","802"
"119","75","149","919"
"119","91","28","164"
"119","102","117","653"
"119","116","153","960"
"119","123","149","919"
"119","142","156","985"
"119","150","87","515"
"119","152","117","661"
"120","68","27","148"
"120","74","103","650"
"120","75","103","633"
"120","87","148","912"
"120","92","103","650"
"120","102","148","912"
"120","116","140","827"
"120","116","143","885"
"120","125","148","912"
"120","147","103","633"
"120","152","148","912"
"121","64","43","236"
"121","68","43","236"
"121","108","27","154"
"121","135","43","236"
"122","75","103","630"
"122","96","103","630"
"122","102","103","630"
"122","152","103","630"
"122","152","103","640"
"123","66","56","307"
"123","67","129","702"
"123","79","48","282"
"123","91","143","886"
"123","92","48","282"
"123","108","57","312"
"123","140","129","702"
"124","87","28","164"
"124","91","28","164"
"124","119","28","164"
"125","62","140","831"
"125","84","140","829"
"125","87","122","694"
"125","87","122","701"
"125","87","148","912"
"125","91","122","701"
"125","91","140","829"
"125","92","35","200"
"125","98","122","695"
"125","102","148","912"
"125","104","122","695"
"125","112","140","823"
"125","113","35","200"
"125","116","140","827"
"125","118","122","694"
"125","119","151","938"
"125","120","140","827"
"125","126","35","200"
"125","140","122","701"
"125","149","140","823"
"125","155","134","723"
"125","185","137","780"
"126","92","35","200"
"126","113","35","200"
"127","96","35","201"
"128","62","153","953"
"128","80","174","1056"
"128","81","153","953"
"128","107","174","1050"
"128","110","153","953"
"128","112","39","233"
"129","79","142","867"
"129","86","37","210"
"129","107","174","1050"
"129","128","174","1050"
"129","145","142","867"
"130","68","138","795"
"130","92","138","795"
"130","116","37","218"
"130","142","142","866"
"130","147","142","866"
"131","91","37","222"
"132","102","51","296"
"132","122","38","223"
"132","123","51","296"
"134","75","75","387"
"134","84","75","387"
"134","87","75","387"
"134","94","75","387"
"134","112","75","387"
"134","125","38","226"
"135","64","45","258"
"136","135","45","259"
"136","137","43","242"
"137","72","142","873"
"137","75","154","967"
"137","120","142","873"
"138","67","44","252"
"138","75","44","252"
"138","84","141","856"
"138","87","141","856"
"138","183","141","856"
"139","66","75","389"
"139","75","149","919"
"139","119","149","919"
"139","123","149","919"
"139","155","75","389"
"140","67","44","252"
"140","67","129","702"
"140","75","44","252"
"140","75","80","458"
"140","89","44","252"
"140","138","44","252"
"140","162","80","458"
"141","66","80","462"
"142","116","159","1005"
"142","147","142","866"
"143","64","151","938"
"143","87","135","732"
"143","119","151","938"
"143","125","151","938"
"143","135","45","259"
"143","136","45","259"
"143","170","151","938"
"144","103","46","266"
"144","112","102","608"
"144","152","136","754"
"144","163","84","509"
"145","63","137","780"
"145","79","142","867"
"145","90","103","649"
"145","112","51","293"
"145","125","137","780"
"145","185","137","780"
"146","68","51","299"
"146","92","76","425"
"146","102","76","424"
"146","122","103","640"
"146","152","103","640"
"146","166","103","640"
"147","71","141","845"
"147","75","76","410"
"147","75","103","633"
"147","77","174","1043"
"147","112","76","410"
"147","122","76","410"
"147","144","136","756"
"147","146","76","423"
"147","149","138","792"
"148","123","84","500"
"149","63","136","764"
"149","63","140","826"
"149","72","136","764"
"149","75","118","667"
"149","92","64","347"
"149","112","118","667"
"149","112","140","823"
"149","122","118","667"
"149","140","142","880"
"150","92","98","579"
"150","103","63","327"
"150","173","99","588"
"151","76","140","827"
"151","92","140","827"
"151","116","140","827"
"151","120","140","827"
"151","124","139","810"
"151","125","140","827"
"152","68","114","652"
"152","72","90","563"
"152","75","103","630"
"152","87","148","912"
"152","92","87","534"
"152","96","103","630"
"152","102","103","630"
"152","102","148","912"
"152","105","155","970"
"152","125","148","912"
"152","147","87","534"
"152","147","90","563"
"152","156","155","970"
"152","182","129","703"
"154","87","73","382"
"155","66","140","835"
"155","91","140","835"
"155","98","140","835"
"155","152","103","645"
"156","104","142","870"
"156","105","155","970"
"156","129","153","956"
"157","63","137","772"
"157","72","137","772"
"157","83","134","720"
"157","83","137","772"
"157","84","137","772"
"157","116","134","720"
"157","118","134","720"
"160","147","89","549"
"161","92","78","444"
"163","144","80","463"
"163","147","84","508"
"163","166","84","508"
"163","167","84","508"
"164","101","156","989"
"166","122","103","640"
"166","147","84","508"
"166","152","103","640"
"166","167","84","508"
"166","168","87","527"
"167","147","84","508"
"170","64","151","938"
"170","119","151","938"
"170","125","151","938"
"170","130","133","713"
"172","181","122","696"
"174","173","93","572"
"177","84","137","773"
"179","111","100","598"
"181","67","154","964"
"181","82","154","964"
"181","162","154","964"
"182","110","130","706"
"183","84","141","856"
"183","87","141","856"
"183","124","134","730"
"183","124","139","810"
