SOURCE NODE ID,TARGET NODE ID,SOURCE SCENE ID,TARGET SCENE ID
"284","283","145","144"
"284","285","145","146"
"285","284","146","145"
"285","286","146","147"
"286","285","147","146"
"286","287","147","148"
"287","286","148","147"
"287","288","148","149"
"288","287","149","148"
"288","289","149","150"
"289","288","150","149"
