SOURCE NODE ID,TARGET NODE ID,SCENE ID,DIALOGUE ID
"52","54","3","7"
"53","59","59","490"
"53","64","112","703"
"53","70","59","490"
"53","70","152","857"
"53","123","59","490"
"53","128","152","857"
"53","157","112","703"
"54","55","5","19"
"54","56","52","331"
"54","57","5","8"
"54","57","141","760"
"54","65","141","760"
"54","69","5","19"
"54","72","5","18"
"54","76","5","19"
"54","128","141","760"
"55","54","5","8"
"55","54","52","331"
"55","56","5","8"
"55","56","52","331"
"55","57","5","8"
"55","59","144","785"
"55","65","141","755"
"55","65","144","784"
"55","65","144","785"
"55","66","141","759"
"55","71","5","13"
"55","76","5","19"
"55","78","142","768"
"55","85","142","768"
"55","102","52","325"
"55","120","144","786"
"55","122","141","759"
"55","143","141","759"
"55","147","144","786"
"55","148","144","786"
"55","172","144","784"
"56","54","5","8"
"56","54","5","18"
"56","57","5","8"
"56","57","52","334"
"56","65","137","749"
"56","69","5","11"
"56","72","5","18"
"56","87","135","716"
"56","119","137","749"
"56","128","135","717"
"56","128","137","749"
"56","148","52","339"
"56","148","112","702"
"56","170","112","702"
"57","55","144","785"
"57","59","144","785"
"57","65","144","785"
"57","79","38","126"
"57","85","38","126"
"57","85","39","216"
"57","85","152","867"
"57","90","144","785"
"57","98","39","216"
"57","98","106","684"
"57","128","141","760"
"57","128","152","867"
"57","169","106","684"
"58","59","5","9"
"58","60","5","9"
"58","61","5","9"
"59","53","152","881"
"59","55","143","779"
"59","60","5","9"
"59","61","5","9"
"59","61","135","725"
"59","64","152","881"
"59","65","135","725"
"59","65","144","785"
"59","66","143","774"
"59","67","52","324"
"59","67","135","725"
"59","70","38","42"
"59","70","59","490"
"59","70","77","581"
"59","70","143","774"
"59","70","144","798"
"59","72","5","14"
"59","74","38","53"
"59","78","38","71"
"59","78","136","741"
"59","79","38","42"
"59","84","26","33"
"59","85","26","33"
"59","85","143","774"
"59","86","26","33"
"59","87","38","87"
"59","94","38","53"
"59","98","52","324"
"59","100","136","741"
"59","117","52","324"
"59","119","144","781"
"59","123","59","490"
"59","131","77","581"
"59","136","52","324"
"59","136","144","781"
"60","61","5","9"
"60","71","52","348"
"60","79","38","57"
"60","97","38","57"
"61","53","152","881"
"61","55","143","779"
"61","59","5","16"
"61","59","137","752"
"61","59","143","779"
"61","59","152","881"
"61","64","152","881"
"61","66","5","16"
"61","73","5","16"
"61","74","5","16"
"61","75","5","16"
"61","92","52","285"
"61","107","52","277"
"61","113","52","285"
"62","58","5","9"
"62","59","5","9"
"62","60","5","9"
"62","61","5","9"
"62","136","62","526"
"62","174","146","809"
"63","59","144","798"
"63","70","144","798"
"63","70","147","825"
"63","77","39","210"
"63","95","55","401"
"64","53","152","881"
"64","63","5","10"
"64","68","52","349"
"64","72","56","428"
"64","96","56","429"
"64","98","52","349"
"64","107","56","429"
"64","126","56","429"
"65","56","135","717"
"65","57","141","760"
"65","61","135","725"
"65","63","5","10"
"65","64","5","10"
"65","67","135","725"
"65","117","135","722"
"65","119","137","749"
"65","128","135","717"
"65","128","135","722"
"65","128","137","749"
"65","128","141","760"
"65","172","144","784"
"66","54","5","19"
"66","55","5","19"
"66","59","5","16"
"66","63","5","10"
"66","63","39","210"
"66","64","5","10"
"66","65","5","10"
"66","69","5","19"
"66","70","39","227"
"66","70","143","774"
"66","76","5","19"
"66","77","39","210"
"66","80","39","227"
"66","126","39","227"
"66","127","39","227"
"66","146","144","789"
"66","173","144","789"
"67","61","135","725"
"67","63","5","10"
"67","64","5","10"
"67","65","5","10"
"67","66","5","10"
"67","98","52","324"
"68","53","144","800"
"68","55","141","759"
"68","56","5","17"
"68","63","5","10"
"68","64","5","10"
"68","65","5","10"
"68","66","5","10"
"68","66","141","759"
"68","67","5","10"
"68","70","52","280"
"68","71","5","17"
"68","106","56","423"
"68","122","59","494"
"68","122","141","759"
"68","135","52","280"
"68","135","59","494"
"68","143","141","759"
"69","55","5","19"
"69","76","5","19"
"69","101","52","336"
"70","55","5","25"
"70","63","55","401"
"70","72","152","863"
"70","77","147","827"
"70","79","52","252"
"70","80","39","227"
"70","81","55","399"
"70","85","144","791"
"70","92","59","492"
"70","95","55","401"
"70","98","59","492"
"70","100","38","114"
"70","103","52","248"
"70","119","59","492"
"70","126","39","227"
"70","127","39","227"
"70","127","137","750"
"70","128","152","857"
"70","129","39","240"
"70","133","135","720"
"70","135","52","280"
"70","156","55","399"
"71","54","5","19"
"71","55","5","19"
"71","56","5","17"
"71","63","38","47"
"71","66","5","19"
"71","69","5","19"
"71","70","38","78"
"71","76","5","19"
"71","79","38","47"
"71","79","38","78"
"71","102","38","85"
"71","105","38","78"
"72","53","146","822"
"72","60","38","167"
"72","61","52","288"
"72","70","149","834"
"72","78","137","748"
"72","79","152","864"
"72","83","152","860"
"72","89","141","756"
"72","98","38","58"
"72","100","54","385"
"72","114","38","165"
"72","115","151","850"
"72","117","38","133"
"72","163","149","834"
"73","59","5","16"
"73","59","137","752"
"73","61","137","752"
"73","66","5","16"
"74","59","5","16"
"74","66","5","16"
"74","73","5","16"
"74","75","5","16"
"74","94","38","53"
"74","106","38","72"
"75","59","5","16"
"75","66","5","16"
"75","73","5","16"
"77","54","5","22"
"78","55","5","25"
"78","59","77","581"
"78","70","5","25"
"78","70","55","399"
"78","70","77","581"
"78","81","55","399"
"78","85","142","768"
"78","131","77","581"
"78","149","77","582"
"78","156","55","399"
"79","57","106","684"
"79","57","147","823"
"79","59","38","69"
"79","63","38","47"
"79","65","38","117"
"79","66","39","227"
"79","68","56","423"
"79","70","38","42"
"79","70","38","78"
