SOURCE NODE ID,TARGET NODE ID,SCENE ID,DIALOGUE ID
"1","52","3","7"
"1","54","3","7"
"1","59","38","69"
"1","79","38","69"
"2","52","3","2"
"2","53","3","5"
"2","53","144","800"
"2","53","106","490"
"2","54","104","328"
"2","54","104","331"
"2","54","5","18"
"2","54","5","19"
"2","55","104","331"
"2","55","5","19"
"2","55","144","784"
"2","55","143","778"
"2","55","144","786"
"2","55","142","768"
"2","56","104","339"
"2","56","104","334"
"2","56","104","331"
"2","56","5","18"
"2","56","5","17"
"2","57","104","216"
"2","57","104","278"
"2","57","104","320"
"2","57","104","334"
"2","57","136","743"
"2","59","104","324"
"2","59","106","490"
"2","60","38","80"
"2","60","104","347"
"2","63","104","210"
"2","63","104","401"
"2","63","136","745"
"2","64","104","349"
"2","64","106","429"
"2","65","5","15"
"2","65","38","50"
"2","65","38","46"
"2","65","38","44"
"2","65","144","784"
"2","66","104","210"
"2","66","5","19"
"2","67","104","324"
"2","67","106","521"
"2","68","104","280"
"2","68","104","349"
"2","68","5","17"
"2","68","144","800"
"2","68","106","494"
"2","68","106","432"
"2","69","104","336"
"2","69","5","19"
"2","70","104","252"
"2","70","104","248"
"2","70","104","280"
"2","70","104","282"
"2","70","104","345"
"2","70","104","401"
"2","70","104","399"
"2","70","106","490"
"2","70","106","492"
"2","70","106","517"
"2","70","106","483"
"2","70","143","780"
"2","70","143","776"
"2","71","38","70"
"2","71","5","17"
"2","71","5","19"
"2","72","104","274"
"2","72","104","235"
"2","72","104","402"
"2","72","104","381"
"2","72","104","385"
"2","72","5","18"
"2","72","106","433"
"2","72","106","478"
"2","72","137","748"
"2","76","5","19"
"2","77","104","210"
"2","77","106","693"
"2","78","104","399"
"2","78","106","582"
"2","78","136","747"
"2","78","137","748"
"2","78","142","768"
"2","79","104","252"
"2","79","26","34"
"2","79","38","63"
"2","80","26","34"
"2","81","104","399"
"2","81","106","519"
"2","82","106","519"
"2","85","104","216"
"2","85","104","320"
"2","85","142","768"
"2","86","144","782"
"2","87","26","34"
"2","88","38","36"
"2","88","142","773"
"2","91","38","46"
"2","92","104","278"
"2","92","104","401"
"2","92","106","492"
"2","92","142","768"
"2","94","104","259"
"2","94","106","426"
"2","94","143","775"
"2","95","104","401"
"2","95","106","519"
"2","96","104","210"
"2","96","104","244"
"2","96","104","322"
"2","96","106","429"
"2","98","38","67"
"2","98","104","218"
"2","98","104","216"
"2","98","104","324"
"2","98","104","349"
"2","98","38","65"
"2","98","145","804"
"2","98","106","492"
"2","98","106","582"
"2","98","106","660"
"2","98","136","745"
"2","99","104","322"
"2","99","106","433"
"2","100","104","224"
"2","100","104","248"
"2","100","104","234"
"2","100","106","416"
"2","100","104","388"
"2","100","104","385"
"2","100","144","792"
"2","100","152","874"
"2","100","106","496"
"2","100","106","485"
"2","100","106","478"
"2","100","106","665"
"2","101","104","257"
"2","101","104","336"
"2","101","144","800"
"2","102","38","63"
"2","103","104","224"
"2","103","104","248"
"2","103","38","65"
"2","104","38","67"
"2","106","141","762"
"2","107","106","429"
"2","107","106","490"
"2","107","142","768"
"2","109","104","244"
"2","111","104","259"
"2","111","106","637"
"2","117","104","324"
"2","117","142","771"
"2","119","106","492"
"2","119","106","529"
"2","119","106","453"
"2","120","104","214"
"2","120","144","786"
"2","121","145","804"
"2","121","106","457"
