SOURCE NODE ID,TARGET NODE ID,SCENE ID
"1500","1075","1"
"1500","1080","1"
"1501","1075","1"
"1501","1080","1"
"1502","1075","1"
"1502","1080","1"
"1503","1075","1"
"1503","1080","1"
"1504","1075","1"
"1504","1080","1"
"1505","1075","1"
"1505","1080","1"
"1506","1075","1"
"1506","1080","1"
"1507","1075","1"
"1507","1080","1"
"1508","1075","1"
"1508","1080","1"
"1509","1025","10"
"1509","1031","10"
"1509","1065","10"
"1509","1072","10"
"1509","1076","10"
"1509","1092","10"
"1510","1025","10"
"1510","1031","10"
"1510","1065","10"
"1510","1072","10"
"1510","1076","10"
"1510","1092","10"
"1511","1025","10"
"1511","1031","10"
"1511","1065","10"
"1511","1072","10"
"1511","1076","10"
"1511","1092","10"
"1512","1025","10"
"1512","1031","10"
"1512","1065","10"
"1512","1072","10"
"1512","1076","10"
"1512","1092","10"
"1513","1025","10"
"1513","1031","10"
"1513","1065","10"
"1513","1072","10"
"1513","1076","10"
"1513","1092","10"
"1514","1025","10"
"1514","1031","10"
"1514","1065","10"
"1514","1072","10"
"1514","1076","10"
"1514","1092","10"
"1515","1025","10"
"1515","1031","10"
"1515","1065","10"
"1515","1072","10"
"1515","1076","10"
"1515","1092","10"
"1516","1025","10"
"1516","1031","10"
"1516","1065","10"
"1516","1072","10"
"1516","1076","10"
"1516","1092","10"
"1517","1025","10"
"1517","1031","10"
"1517","1065","10"
"1517","1072","10"
"1517","1076","10"
"1517","1092","10"
"1518","1025","10"
"1518","1031","10"
"1518","1065","10"
"1518","1072","10"
"1518","1076","10"
"1518","1092","10"
"1519","1025","10"
"1519","1031","10"
"1519","1065","10"
"1519","1072","10"
"1519","1076","10"
"1519","1092","10"
"1520","1025","10"
"1520","1031","10"
"1520","1065","10"
"1520","1072","10"
"1520","1076","10"
"1520","1092","10"
"1521","1025","10"
"1521","1031","10"
"1521","1065","10"
"1521","1072","10"
"1521","1076","10"
"1521","1092","10"
"1522","1015","100"
"1522","1072","100"
"1522","1077","100"
"1523","1015","100"
"1523","1072","100"
"1523","1077","100"
"1524","1072","101"
"1525","1072","101"
"1526","1072","101"
"1527","1072","101"
"1528","1020","102"
"1528","1092","102"
"1529","1020","102"
"1529","1092","102"
"1530","1020","102"
"1530","1092","102"
"1531","1020","102"
"1531","1092","102"
"1532","1020","102"
"1532","1092","102"
"1533","1020","102"
"1533","1092","102"
"1534","1020","102"
"1534","1092","102"
"1535","1020","102"
"1535","1092","102"
"1536","1020","102"
"1536","1092","102"
"1537","1020","102"
"1537","1092","102"
"1538","1020","102"
"1538","1092","102"
"1539","1020","102"
"1539","1092","102"
"1540","1020","102"
"1540","1092","102"
"1541","1020","102"
"1541","1092","102"
"1542","1020","102"
"1542","1092","102"
"1543","1020","102"
"1543","1092","102"
"1544","1020","103"
"1544","1076","103"
"1544","1092","103"
"1545","1020","103"
"1545","1076","103"
"1545","1092","103"
"1546","1020","103"
"1546","1076","103"
"1546","1092","103"
"1547","1020","103"
"1547","1076","103"
"1547","1092","103"
"1548","1020","103"
"1548","1076","103"
"1548","1092","103"
"1549","1020","103"
"1549","1076","103"
"1549","1092","103"
"1550","1020","103"
"1550","1076","103"
"1550","1092","103"
"1551","1020","103"
"1551","1076","103"
"1551","1092","103"
"1552","1020","103"
"1552","1076","103"
"1552","1092","103"
"1553","1020","103"
"1553","1076","103"
"1553","1092","103"
"1554","1020","104"
"1554","1054","104"
"1554","1061","104"
"1554","1076","104"
"1554","1086","104"
"1554","1092","104"
"1555","1020","104"
"1555","1054","104"
"1555","1061","104"
"1555","1076","104"
"1555","1086","104"
"1555","1092","104"
"1556","1020","104"
"1556","1054","104"
"1556","1061","104"
"1556","1076","104"
"1556","1086","104"
"1556","1092","104"
"1557","1020","104"
"1557","1054","104"
"1557","1061","104"
"1557","1076","104"
"1557","1086","104"
"1557","1092","104"
"1558","1020","104"
"1558","1054","104"
"1558","1061","104"
"1558","1076","104"
"1558","1086","104"
"1558","1092","104"
"1559","1020","104"
"1559","1054","104"
"1559","1061","104"
"1559","1076","104"
"1559","1086","104"
"1559","1092","104"
"1560","1020","104"
"1560","1054","104"
"1560","1061","104"
"1560","1076","104"
"1560","1086","104"
"1560","1092","104"
"1561","1020","104"
"1561","1054","104"
"1561","1061","104"
"1561","1076","104"
"1561","1086","104"
"1561","1092","104"
"1562","1020","104"
"1562","1054","104"
"1562","1061","104"
"1562","1076","104"
"1562","1086","104"
"1562","1092","104"
"1563","1020","104"
"1563","1054","104"
"1563","1061","104"
"1563","1076","104"
"1563","1086","104"
"1563","1092","104"
"1564","1020","104"
"1564","1054","104"
"1564","1061","104"
"1564","1076","104"
"1564","1086","104"
"1564","1092","104"
"1565","1020","104"
"1565","1054","104"
"1565","1061","104"
"1565","1076","104"
"1565","1086","104"
"1565","1092","104"
"1566","1020","104"
"1566","1054","104"
"1566","1061","104"
"1566","1076","104"
"1566","1086","104"
"1566","1092","104"
"1567","1020","104"
"1567","1054","104"
"1567","1061","104"
"1567","1076","104"
"1567","1086","104"
"1567","1092","104"
"1568","1020","104"
"1568","1054","104"
"1568","1061","104"
"1568","1076","104"
"1568","1086","104"
"1568","1092","104"
"1569","1020","104"
"1569","1054","104"
"1569","1061","104"
"1569","1076","104"
"1569","1086","104"
"1569","1092","104"
"1570","1020","104"
"1570","1054","104"
"1570","1061","104"
"1570","1076","104"
"1570","1086","104"
"1570","1092","104"
"1571","1020","104"
"1571","1054","104"
"1571","1061","104"
"1571","1076","104"
"1571","1086","104"
"1571","1092","104"
"1572","1020","104"
"1572","1054","104"
"1572","1061","104"
"1572","1076","104"
"1572","1086","104"
"1572","1092","104"
"1573","1054","105"
"1573","1061","105"
"1573","1076","105"
"1573","1092","105"
"1574","1054","105"
"1574","1061","105"
"1574","1076","105"
"1574","1092","105"
"1575","1054","105"
"1575","1061","105"
"1575","1076","105"
"1575","1092","105"
"1576","1054","105"
"1576","1061","105"
"1576","1076","105"
"1576","1092","105"
"1577","1054","105"
"1577","1061","105"
"1577","1076","105"
"1577","1092","105"
"1578","1054","105"
"1578","1061","105"
"1578","1076","105"
"1578","1092","105"
