"NODE ID","NODE LABEL","SCENE IDS","DIALOGUE IDS"
"81","battle","[156,153,84,19]","[973,953,952,507,43]"
"82","army","[154,147,153,140,84,26,21,19]","[964,896,961,959,953,821,507,118,119,74,44]"
"83","valorum","[140,136,137,134,19]","[822,765,772,783,720,717,45]"
"84","naboo","[154,142,141,153,151,140,137,135,75,44,35,26,19]","[965,866,856,947,933,829,771,767,768,779,772,773,733,387,245,198,124,128,120,119,122,123,45]"
"85","ships","[19,39,45,44,51,76,68,64,87,78,79,119,102,140,153,148,174,156,157]","[45,235,253,247,249,305,415,353,343,513,441,449,453,678,608,833,960,904,1058,976,996]"
"86","amidala","[150,151,141,137,44,28,37,20]","[932,937,853,771,779,244,165,210,48]"
"87","queen","[165,154,148,142,141,150,151,137,122,135,121,92,77,73,75,48,44,28,20]","[1024,1028,967,966,912,882,861,856,932,937,853,771,779,701,732,733,688,694,570,569,434,433,382,387,279,244,165,164,48]"
"88","pleased","[20,121]","[51,50,693]"
"89","aware","[137,44,20]","[768,252,52,55]"
"90","word","[20,103]","[53,649]"
"91","senate","[165,174,143,141,140,137,122,133,134,37,35,28,20,21]","[1025,1060,886,853,829,835,768,701,709,716,723,222,216,198,197,164,163,53,60,58,71]"
"92","time","[165,159,148,142,141,150,138,140,137,134,103,89,87,98,79,78,83,74,64,76,48,63,35,26,28,22,25,20]","[1025,999,906,877,853,931,930,795,827,770,724,723,637,643,650,550,547,540,534,579,452,444,476,385,347,425,282,332,333,200,135,163,89,116,57]"
"93","approval","[20,141,154]","[58,861,968]"
"94","move","[152,137,99,75,37,20]","[942,944,780,591,387,215,63]"
"95","panaka","[21,45,64]","[65,257,344]"
"96","turns","[21,35,103]","[65,201,630]"
"97","palpatine","[142,140,137,37,21]","[879,822,790,216,65]"
"98","invasion","[140,137,122,134,35,37,28,21]","[835,780,695,716,197,214,162,69]"
"99","finished","[87,84,70,76,21]","[539,506,372,422,71]"
"100","swamp","[22,154]","[77,964]"
"101","moving","[156,141,89,98,22]","[989,855,551,584,77]"
"102","make","[157,148,152,103,117,84,76,51,47,48,45,37,36,22]","[993,912,944,630,653,493,424,296,272,281,258,214,205,85]"
"103","mesa","[165,147,151,139,133,90,81,46,47,63,34,26,27,22,25]","[1024,899,940,933,815,712,557,564,471,267,266,271,327,328,336,338,192,146,156,151,88,115,122,86]"
"104","live","[142,122,51,59,26,22]","[870,695,296,319,145,88]"
"105","stay","[164,156,155,143,142,141,140,122,135,103,81,48,37,39,33,22]","[1006,980,982,972,970,886,867,858,834,696,733,644,470,282,218,229,170,212,92]"
"106","water","[22]","[94]"
"107","power","[174,149,98,90,79,83,56,39,33,22]","[1050,917,578,565,453,476,309,233,234,171,169,95]"
"108","long","[165,152,122,102,87,79,84,51,57,27,23]","[1030,941,696,610,525,452,509,291,312,154,96]"
"109","gunga","[23]","[102]"
"110","city","[153,149,130,23]","[953,914,706,102,103]"
"111","head","[23,33,100]","[103,178,598]"
"112","back","[164,174,147,148,140,102,118,99,68,76,75,51,48,60,46,39,33,23,25]","[1006,1060,895,913,823,830,829,835,608,668,667,591,353,410,387,293,281,323,264,233,172,173,106,115]"
"113","point","[142,137,63,35,23]","[864,777,779,341,200,110]"
"114","gungans","[153,151,150,149,140,46,26,24]","[957,953,940,924,914,917,821,819,266,136,113]"
"115","tarpals","[150,25]","[927,115]"
"116","control","[159,148,146,143,153,140,134,43,37,28,26]","[1003,1005,904,891,885,960,959,827,720,724,243,218,163,121]"
"117","hand","[26,56,81]","[125,311,309,308,472]"
"118","give","[139,134,118,122,26,27]","[802,720,671,694,128,159]"
"119","great","[165,156,153,151,149,131,117,87,70,37,26,28]","[1016,985,960,938,919,708,653,661,515,372,219,139,164]"
"120","life","[148,143,142,139,140,135,102,103,80,27,26]","[912,885,873,802,827,740,611,633,650,459,148,142,144]"
"121","small","[27,43,87]","[154,236,522,528]"
"122","free","[103,118,76,38,27]","[630,639,640,667,410,223,160]"
"123","good","[174,164,143,149,139,129,102,78,84,51,48,56,57,33,28]","[1037,1008,1062,886,919,915,798,702,607,446,443,500,484,296,282,307,312,183,163]"
"124","side","[139,134,99,37,28]","[810,730,596,216,164]"
"125","people","[148,151,140,137,122,134,74,38,37,35]","[912,938,823,817,831,829,827,780,695,701,723,694,384,226,211,200]"
"126","steps","[35,49]","[200,285]"
"127","sergeant","[35]","[201]"
"128","main","[174,153,101,39,36]","[1050,1056,1054,953,600,233,208]"
"129","problem","[174,142,153,76,60,37]","[1050,867,956,428,325,210]"
"130","council","[142,138,141,133,37]","[866,795,793,852,713,218]"
"131","bibble","[37]","[222]"
"132","pilots","[38,51,153]","[223,296,959]"
"133","heads","[38]","[224]"
"134","taking","[38,75,156,159]","[226,387,976,998]"
"135","tatooine","[43,45,47,75]","[236,259,258,268,386]"
"136","hutts","[43,45,51]","[239,241,238,259,242,299]"
"137","advantage","[43,142,154]","[242,873,967]"
"138","sith","[145,141,134,44]","[888,856,725,728,726,727,248,252]"
"139","apprentice","[149,138,141,75,44]","[919,796,846,389,249]"
"140","happen","[142,129,122,80,44]","[880,702,701,458,252]"
"141","doubt","[45,80,121,135]","[253,462,690,746]"
"142","artoo","[165,159,156,174,142,68,45]","[1014,1002,997,1005,985,984,1038,866,361,256]"
"143","agree","[156,151,135,45]","[978,938,732,259]"
"144","padme","[136,135,102,80,84,65,68,57,46]","[756,757,750,751,753,754,608,463,509,349,360,317,266]"
"145","watch","[142,137,103,90,70,51]","[867,780,649,564,374,293]"
"146","watto","[103,84,76,51,59]","[629,640,510,425,423,424,400,299,320]"
"147","anakin","[174,142,141,138,136,103,119,121,90,89,87,76,84,69,51,57]","[1043,866,858,792,845,756,625,633,677,692,556,549,534,563,429,514,508,369,364,410,423,301,315,314,316]"
"148","strange","[51,84]","[302,303,500]"
"149","promise","[142,138,140,136,118,90,64,56]","[880,792,823,826,764,667,555,347,311]"
"150","sebulba","[89,87,63,98,99]","[553,548,517,335,327,579,588,592,515]"
"151","fear","[139,63,140]","[810,339,827,812]"
"152","annie","[156,155,148,136,122,129,102,103,114,117,118,119,90,87,81,83,84,68,64]","[980,970,912,908,910,754,699,703,619,630,635,640,645,652,661,662,673,678,557,534,605,563,469,467,478,485,489,351,348,346,359]"
"153","shmi","[69]","[370]"
"154","reply","[73]","[381,382]"
"155","stop","[165,174,140,134,103,87,75]","[1017,1045,835,723,645,529,389]"
"156","inside","[155,174,142,153,76]","[970,1052,870,956,390]"
"157","laws","[137,134,76]","[772,720,395]"
"158","laser","[76]","[407]"
"159","central","[76,164]","[413,1011]"
"160","entry","[78,89]","[441,449,448,549]"
"161","ride","[78]","[444]"
"162","appears","[80,154]","[458,964]"
"163","kitster","[84,80]","[508,509,463]"
"164","energy","[81,156]","[470,989]"
"165","huge","[84,130]","[507,707]"
"166","mother","[139,129,103,87,84]","[806,705,640,527,520,521,508]"
"167","stands","[84]","[508]"
"168","blue","[87]","[512,527]"
"169","stops","[87]","[519]"
"170","honor","[151,137,133,89]","[938,935,775,709,713,552]"
"171","walk","[90]","[560]"
"172","begin","[137,122,90]","[789,696,562]"
"173","start","[93,99,102,136]","[572,588,610,758]"
"174","engines","[93]","[572]"
"175","catch","[146,96]","[892,575]"
"176","ramp","[99]","[589]"
"177","incredible","[99,137]","[593,773]"
"178","shoulder","[99]","[597]"
"179","crowd","[100]","[598]"
"180","probe","[118]","[675]"
"181","troops","[122,154]","[696,964]"
"182","capital","[129,130]","[703,706]"
"183","dark","[134,139,141]","[730,810,856]"
"184","moves","[137,136]","[786,762]"
"185","body","[137]","[780]"
"186","floor","[137]","[785]"
"187","grand","[140,153]","[821,947]"
"188","guard","[153]","[952]"
"189","room","[153,156]","[956,977]"
"190","cockpit","[156,164]","[982,1006]"
"191","hundreds","[165]","[1030]"
