"DIALOGUE ID","START TIME","END TIME"
"2","00:02:00","00:02:02"
"3","00:02:02","00:02:04"
"4","00:02:02","00:02:04"
"5","00:02:06","00:02:20"
"6","00:02:16","00:02:20"
"7","00:02:16","00:02:20"
"8","00:02:16","00:02:20"
"9","00:02:16","00:02:20"
"10","00:02:16","00:02:20"
"11","00:02:16","00:02:20"
"12","00:02:16","00:02:20"
"13","00:02:16","00:02:20"
"14","00:02:16","00:02:20"
"15","00:02:16","00:02:20"
"16","00:02:16","00:02:20"
"17","00:02:16","00:02:20"
"18","00:02:16","00:02:20"
"19","00:03:42","00:03:44"
"20","00:03:44","00:03:47"
"21","00:03:44","00:03:52"
"22","00:03:50","00:03:52"
"23","00:03:50","00:03:52"
"24","00:03:50","00:03:52"
"25","00:04:09","00:04:11"
"26","00:04:27","00:04:29"
"27","00:04:27","00:06:04"
"28","00:06:05","00:06:08"
"29","00:06:08","00:06:10"
"30","00:06:10","00:06:12"
"31","00:06:12","00:06:15"
"32","00:06:27","00:06:28"
"33","00:06:45","00:06:48"
"34","00:06:48","00:06:50"
"35","00:06:55","00:06:57"
"36","00:06:55","00:06:57"
"37","00:06:55","00:06:57"
"38","00:06:55","00:06:57"
"39","00:07:07","00:07:09"
"40","00:07:10","00:07:13"
"41","00:07:17","00:07:19"
"42","00:07:22","00:07:24"
"43","00:07:33","00:07:35"
"44","00:07:33","00:07:35"
"45","00:07:37","00:07:48"
"46","00:07:48","00:07:50"
"47","00:07:56","00:07:58"
"48","00:07:58","00:08:01"
"49","00:08:01","00:08:03"
"50","00:08:04","00:08:07"
"51","00:08:08","00:08:14"
"52","00:08:15","00:08:17"
"53","00:08:17","00:08:20"
"54","00:08:17","00:08:20"
"55","00:08:17","00:08:23"
"56","00:08:23","00:08:25"
"57","00:08:28","00:08:30"
"58","00:08:33","00:08:39"
"59","00:08:40","00:08:41"
"60","00:08:43","00:08:47"
"61","00:08:43","00:08:47"
"62","00:08:47","00:08:50"
"63","00:08:50","00:09:03"
"64","00:09:04","00:09:10"
"65","00:09:06","00:09:10"
"66","00:09:06","00:09:10"
"67","00:09:06","00:09:10"
"68","00:09:06","00:09:10"
"69","00:09:06","00:09:10"
"70","00:09:06","00:09:28"
"71","00:09:28","00:09:32"
"72","00:09:32","00:09:35"
"73","00:09:35","00:09:38"
"74","00:09:35","00:09:38"
"75","00:09:35","00:09:38"
"76","00:09:35","00:09:38"
"77","00:09:35","00:09:41"
"78","00:09:38","00:09:41"
"79","00:09:38","00:09:41"
"80","00:09:38","00:09:41"
"81","00:09:38","00:09:41"
"82","00:09:38","00:09:41"
"83","00:09:38","00:09:41"
"84","00:09:38","00:09:41"
"85","00:09:38","00:09:41"
"86","00:09:38","00:09:41"
"87","00:09:38","00:09:41"
"88","00:09:38","00:09:41"
"89","00:09:38","00:09:41"
"90","00:09:38","00:09:41"
"91","00:09:38","00:09:41"
"92","00:09:38","00:09:41"
"93","00:09:38","00:09:41"
"94","00:09:38","00:09:41"
"95","00:09:38","00:09:41"
"96","00:09:42","00:09:45"
"97","00:09:42","00:09:45"
"98","00:09:42","00:09:45"
"99","00:09:42","00:09:45"
"100","00:09:42","00:09:45"
"101","00:09:42","00:09:45"
"102","00:09:42","00:09:45"
"103","00:09:42","00:09:45"
"104","00:09:42","00:09:45"
"105","00:09:45","00:09:47"
"106","00:12:19","00:12:29"
"107","00:12:30","00:12:33"
"108","00:12:33","00:12:36"
"109","00:12:37","00:12:44"
"110","00:12:46","00:12:48"
"111","00:12:56","00:12:59"
"112","00:12:56","00:12:59"
"113","00:12:59","00:13:05"
"114","00:13:05","00:13:09"
"115","00:14:29","00:14:31"
"116","00:14:33","00:14:39"
"117","00:14:45","00:14:46"
"118","00:14:55","00:14:57"
"119","00:15:02","00:15:07"
"120","00:15:07","00:15:14"
"121","00:15:17","00:15:21"
"122","00:15:21","00:15:26"
"123","00:15:26","00:15:33"
"124","00:15:30","00:15:33"
"125","00:15:38","00:15:41"
"126","00:15:41","00:15:43"
"127","00:15:43","00:15:46"
"128","00:15:46","00:15:59"
"129","00:16:01","00:16:03"
"130","00:16:03","00:16:06"
"131","00:16:06","00:16:08"
"132","00:16:10","00:16:14"
"133","00:16:10","00:16:14"
"134","00:16:15","00:16:18"
"135","00:16:19","00:16:21"
"136","00:16:22","00:16:27"
"137","00:16:29","00:16:32"
"138","00:16:32","00:16:37"
"139","00:16:32","00:16:37"
"140","00:16:32","00:16:37"
"141","00:16:32","00:16:37"
"142","00:16:32","00:16:42"
"143","00:16:49","00:16:53"
"144","00:16:49","00:16:53"
"145","00:16:59","00:17:01"
"146","00:17:04","00:17:13"
"147","00:17:31","00:17:34"
"148","00:17:31","00:17:34"
"149","00:17:31","00:17:34"
"150","00:17:31","00:17:34"
"151","00:17:31","00:17:34"
"152","00:17:31","00:17:34"
"153","00:17:34","00:17:37"
"154","00:17:37","00:17:42"
"155","00:17:42","00:17:47"
"156","00:18:00","00:18:07"
"157","00:18:05","00:18:07"
"158","00:18:05","00:18:07"
"159","00:18:05","00:18:07"
"160","00:18:05","00:18:07"
"161","00:18:30","00:18:34"
"162","00:18:45","00:18:48"
"163","00:18:48","00:18:56"
"164","00:18:56","00:19:01"
"165","00:19:01","00:19:07"
"166","00:19:08","00:19:09"
"167","00:19:11","00:19:14"
"168","00:19:14","00:19:18"
"169","00:19:34","00:19:36"
"170","00:19:34","00:19:36"
"171","00:19:34","00:19:36"
"172","00:19:34","00:19:36"
"173","00:19:34","00:19:36"
"174","00:19:34","00:19:36"
"175","00:19:34","00:19:36"
"176","00:19:34","00:19:36"
"177","00:19:34","00:19:36"
"178","00:19:34","00:19:36"
"179","00:19:34","00:19:36"
"180","00:19:34","00:19:36"
"181","00:19:34","00:19:36"
"182","00:19:34","00:19:36"
"183","00:19:34","00:19:36"
"184","00:19:45","00:19:47"
"185","00:19:45","00:19:47"
"186","00:19:45","00:19:47"
"187","00:19:45","00:19:47"
"188","00:19:45","00:19:47"
"189","00:19:45","00:19:47"
"190","00:19:45","00:19:47"
"191","00:19:50","00:19:55"
"192","00:19:50","00:19:55"
"193","00:19:50","00:19:55"
"194","00:19:50","00:19:55"
"195","00:19:50","00:19:55"
"196","00:19:50","00:19:55"
"197","00:21:35","00:21:38"
"198","00:21:38","00:21:45"
"199","00:21:45","00:21:49"
"200","00:21:45","00:21:56"
"201","00:21:58","00:22:00"
"202","00:23:02","00:23:05"
"203","00:23:06","00:23:09"
"204","00:23:09","00:23:11"
"205","00:23:11","00:23:15"
"206","00:23:15","00:23:17"
"207","00:23:17","00:23:21"
"208","00:23:17","00:23:21"
"209","00:23:26","00:23:29"
"210","00:23:26","00:23:33"
"211","00:23:33","00:23:36"
"212","00:23:36","00:23:39"
"213","00:23:36","00:23:39"
"214","00:23:39","00:23:42"
"215","00:23:41","00:23:49"
"216","00:23:49","00:23:54"
"217","00:23:51","00:23:54"
"218","00:23:51","00:23:54"
"219","00:23:54","00:23:58"
"220","00:23:58","00:24:00"
"221","00:24:00","00:24:03"
"222","00:24:00","00:24:09"
"223","00:24:18","00:24:20"
"224","00:24:18","00:24:20"
"225","00:24:31","00:24:34"
"226","00:24:31","00:24:34"
"227","00:24:37","00:24:39"
"228","00:24:37","00:24:39"
"229","00:25:18","00:25:21"
"230","00:25:18","00:25:21"
"231","00:25:18","00:25:21"
"232","00:25:18","00:25:21"
"233","00:25:18","00:25:21"
"234","00:25:18","00:25:21"
"235","00:25:18","00:25:21"
"236","00:25:18","00:26:56"
"237","00:26:56","00:26:58"
"238","00:26:58","00:27:00"
"239","00:27:00","00:27:03"
"240","00:27:00","00:27:03"
